filename,Genome,dsDNAphage,NCLDV,RNA,ssDNA,lavidaviridae,max_score,max_score_group,length,hallmark,viral,cellular
Schorn,Schorn_k141_18668393,0.747,0.08,0.045,0.007,0.253,0.747,dsDNAphage,7916,2,33.3,0
Schorn,Schorn_k141_18668579,1,0.487,0.165,0.807,0.727,1,dsDNAphage,7050,4,80,0
Schorn,Schorn_k141_419942,0.393,0.273,0.825,0.007,0.413,0.825,RNA,5377,0,20,0
Schorn,Schorn_k141_15628776,1,0.5,0.015,0.14,0.14,1,dsDNAphage,7717,2,30,5
Schorn,Schorn_k141_11054832,0.893,0.093,0,0.093,0.04,0.893,dsDNAphage,8543,0,22.7,9.1
Schorn,Schorn_k141_23231479,0.973,0.567,0.26,0.553,0.487,0.973,dsDNAphage,5082,2,30,0
Schorn,Schorn_k141_18670663,0.927,0.72,0.08,0.907,0.413,0.927,dsDNAphage,5126,0,50,0
Schorn,Schorn_k141_20199159,0.88,0.42,0.545,0.34,0.433,0.88,dsDNAphage,6144,0,14.3,0
Schorn,Schorn_k141_23233832,0.807,0.387,0.46,0.747,0.34,0.807,dsDNAphage,8379,0,21.4,0
Schorn,Schorn_k141_20200721,0.893,0.62,0.045,0.293,0.113,0.893,dsDNAphage,7072,0,12.5,0
Schorn,Schorn_k141_27807738,0.793,0.253,0.02,0.047,0.2,0.793,dsDNAphage,5612,0,57.1,14.3
Schorn,Schorn_k141_29308482,0.36,0.747,0.1,0.067,0.393,0.747,NCLDV,4374,0,40,0
Schorn,Schorn_k141_4984657,0.987,0.14,0,0,0.013,0.987,dsDNAphage,33479,1,13.5,1.9
Schorn,Schorn_k141_33864250,1,0.493,0.23,0.847,0.48,1,dsDNAphage,7999,5,46.2,0
Schorn,Schorn_k141_17140928,0.973,0.253,0.58,0.08,0.24,0.973,dsDNAphage,12923,1,12.5,0
Schorn,Schorn_k141_14094635,0.447,0.28,0.24,0.047,0.613,0.613,lavidaviridae,5704,0,16.7,0
Schorn,Schorn_k141_1926156,0.373,0.96,0.29,0.187,0.68,0.96,NCLDV,5204,0,25,0
Schorn,Schorn_k141_26268038,0.98,0.413,0,0.053,0.06,0.98,dsDNAphage,7645,4,55.6,22.2
Schorn,Schorn_k141_12599455,0.993,0.213,0.005,0.007,0.1,0.993,dsDNAphage,11750,3,29.4,5.9
Schorn,Schorn_k141_4989539,0.967,0.667,0.035,0.147,0.44,0.967,dsDNAphage,9917,4,63.6,0
Schorn,Schorn_k141_429349,0.407,0.8,0.3,0.1,0.64,0.8,NCLDV,6228,0,60,0
Schorn,Schorn_k141_33869232,1,0.207,0.07,0.067,0.267,1,dsDNAphage,21309,5,47.8,0
Schorn,Schorn_k141_14099230,0.247,0.633,0.215,0.007,0.127,0.633,NCLDV,5042,0,16.7,0
Schorn,Schorn_k141_3470327,0.807,0.667,0.39,0.313,0.553,0.807,dsDNAphage,6475,0,11.1,0
Schorn,Schorn_k141_1929884,0.087,0.68,0.005,0,0.113,0.68,NCLDV,10067,0,12.5,0
Schorn,Schorn_k141_12602335,0.24,0.647,0.13,0.04,0.567,0.647,NCLDV,10025,0,28.6,0
Schorn,Schorn_k141_24772037,1,0.413,0.095,0.333,0.3,1,dsDNAphage,6189,3,62.5,0
Schorn,Schorn_k141_6486060,0.98,0.493,0.005,0.007,0.02,0.98,dsDNAphage,5481,1,25,8.3
Schorn,Schorn_k141_27816356,0.62,0.22,0.445,0.027,0.793,0.793,lavidaviridae,5087,0,40,0
Schorn,Schorn_k141_432747,0.72,0.527,0.34,0.4,0.66,0.72,dsDNAphage,7710,0,33.3,0
Schorn,Schorn_k141_23243219,0.893,0.5,0.095,0.38,0.387,0.893,dsDNAphage,6385,0,15.4,0
Schorn,Schorn_k141_15641990,0.18,0.627,0.225,0.013,0.24,0.627,NCLDV,6775,0,20,0
Schorn,Schorn_k141_9557486,0.167,0.827,0.135,0.04,0.48,0.827,NCLDV,5570,0,25,0
Schorn,Schorn_k141_11067362,0.907,0.433,0.295,0.36,0.587,0.907,dsDNAphage,7087,0,42.9,0
Schorn,Schorn_k141_6487192,0.993,0.167,0.32,0.747,0.62,0.993,dsDNAphage,6200,1,36.4,0
Schorn,Schorn_k141_35405593,0.1,0.74,0.065,0.04,0.287,0.74,NCLDV,13277,0,30,0
Schorn,Schorn_k141_12605219,0.173,0.707,0.075,0.007,0.56,0.707,NCLDV,8069,0,20,0
Schorn,Schorn_k141_14103491,1,0.94,0.13,0.693,0.347,1,dsDNAphage,5216,4,75,0
Schorn,Schorn_k141_8008873,0.733,0.307,0.21,0.053,0.053,0.733,dsDNAphage,8322,0,28.6,0
Schorn,Schorn_k141_20213395,0.233,0.68,0.075,0.007,0.373,0.68,NCLDV,7257,0,25,12.5
Schorn,Schorn_k141_11070039,0.86,0.233,0.355,0.173,0.113,0.86,dsDNAphage,4975,0,25,0
Schorn,Schorn_k141_27820463,0.16,0.58,0.055,0.013,0.22,0.58,NCLDV,6274,0,22.2,0
Schorn,Schorn_k141_17151422,0.973,0.307,0.035,0.247,0.06,0.973,dsDNAphage,12542,0,14.8,0
Schorn,Schorn_k141_21706244,0.167,0.64,0.15,0.08,0.16,0.64,NCLDV,4765,0,33.3,0
Schorn,Schorn_k141_12608124,0.513,0.54,0.445,0.067,0.087,0.54,NCLDV,4361,0,40,0
Schorn,Schorn_k141_17152307,0.387,0.813,0.11,0.007,0.967,0.967,lavidaviridae,8278,0,22.2,0
Schorn,Schorn_k141_33876562,0.06,0.94,0.005,0,0.033,0.94,NCLDV,5319,0,25,0
Schorn,Schorn_k141_6492213,0.093,0.5,0,0,0.067,0.5,NCLDV,11334,0,18.2,9.1
Schorn,Schorn_k141_3478180,0.98,0.62,0.085,0.62,0.247,0.98,dsDNAphage,5008,0,50,0
Schorn,Schorn_k141_1938271,0.607,0.827,0.35,0.1,0.447,0.827,NCLDV,9393,0,30,0
Schorn,Schorn_k141_24780559,0.113,0.6,0.17,0.027,0.22,0.6,NCLDV,5683,0,25,0
Schorn,Schorn_k141_18690172,0.9,0.627,0.03,0.073,0.133,0.9,dsDNAphage,9952,0,14.3,4.8
Schorn,Schorn_k141_15649179,0.527,0.02,0.03,0.047,0.087,0.527,dsDNAphage,6617,0,66.7,33.3
Schorn,Schorn_k141_18690310,0.647,0.547,0.005,0.02,0.02,0.647,dsDNAphage,6006,0,36.4,9.1
Schorn,Schorn_k141_1940067,0.26,0.6,0.1,0.027,0.12,0.6,NCLDV,4732,0,25,0
Schorn,Schorn_k141_6496053,0.86,0.873,0.16,0.4,0.853,0.873,NCLDV,5031,0,60,20
Schorn,Schorn_k141_12613935,1,0.373,0.025,0.093,0.527,1,dsDNAphage,28128,1,50,0
Schorn,Schorn_k141_26282722,1,0.253,0.245,0.56,0.42,1,dsDNAphage,4943,3,100,0
Schorn,Schorn_k141_35414872,0.9,0.847,0.325,0.633,0.72,0.9,dsDNAphage,5421,0,66.7,0
Schorn,Schorn_k141_5004009,1,0.407,0.24,0.147,0.313,1,dsDNAphage,21644,8,58.8,0
Schorn,Schorn_k141_3483698,1,0.48,0.39,0.467,0.693,1,dsDNAphage,8853,1,35.7,0
Schorn,Schorn_k141_18695034,0.727,0.733,0.1,0.813,0.513,0.813,ssDNA,6719,0,60,0
Schorn,Schorn_k141_33884143,1,0.16,0.215,0.433,0.847,1,dsDNAphage,9684,6,92.3,0
Schorn,Schorn_k141_20224584,0.167,0.52,0.03,0.013,0.06,0.52,NCLDV,5227,0,20,0
Schorn,Schorn_k141_14115033,0.993,0.527,0.525,0.373,0.22,0.993,dsDNAphage,5369,1,14.3,0
Schorn,Schorn_k141_33885263,0.7,0.92,0.105,0.02,0.307,0.92,NCLDV,8621,0,20,0
Schorn,Schorn_k141_27831681,0.213,0.553,0.1,0.013,0.34,0.553,NCLDV,6118,0,33.3,0
Schorn,Schorn_k141_17161764,0.907,0.807,0.455,0.12,0.087,0.907,dsDNAphage,5769,0,11.1,0
Schorn,Schorn_k141_11081248,0.213,0.527,0.075,0.04,0.16,0.527,NCLDV,7243,0,14.3,0
Schorn,Schorn_k141_15657148,0.193,0.713,0.25,0.02,0.3,0.713,NCLDV,4699,0,33.3,0
Schorn,Schorn_k141_29331519,0.673,0.627,0.17,0.013,0.347,0.673,dsDNAphage,5823,0,16.7,0
Schorn,Schorn_k141_17163204,0.08,0.52,0.015,0,0.113,0.52,NCLDV,7031,0,16.7,0
Schorn,Schorn_k141_8025011,0.1,0.973,0.075,0.007,0.393,0.973,NCLDV,5606,0,16.7,0
Schorn,Schorn_k141_27836045,0.993,0.84,0.125,0.933,0.267,0.993,dsDNAphage,6409,3,36.4,0
Schorn,Schorn_k141_35423739,0.98,0.293,0.165,0.213,0.233,0.98,dsDNAphage,7130,0,58.3,0
Schorn,Schorn_k141_12624429,0.593,0.027,0.04,0.007,0,0.593,dsDNAphage,7165,0,22.2,11.1
Schorn,Schorn_k141_8027958,0.84,0.153,0.465,0.033,0.053,0.84,dsDNAphage,10112,1,12.5,0
Schorn,Schorn_k141_29337141,0.44,0.607,0.23,0.04,0.313,0.607,NCLDV,5439,0,40,0
Schorn,Schorn_k141_14122659,1,0.193,0.285,0.3,0.56,1,dsDNAphage,11907,2,50,0
Schorn,Schorn_k141_11087676,1,0.907,0.035,0.533,0.267,1,dsDNAphage,9259,2,52.9,0
Schorn,Schorn_k141_15664706,0.993,0.113,0.17,0.273,0.14,0.993,dsDNAphage,24312,3,22.5,0
Schorn,Schorn_k141_20234202,0.68,0.067,0.47,0.247,0.58,0.68,dsDNAphage,6972,0,33.3,0
Schorn,Schorn_k141_17170566,0.973,0.653,0.06,0.107,0.007,0.973,dsDNAphage,9391,0,21.7,8.6
Schorn,Schorn_k141_18707256,0.28,0.587,0.14,0.02,0.08,0.587,NCLDV,6938,0,33.3,0
Schorn,Schorn_k141_6510180,0.127,0.56,0.125,0.007,0.547,0.56,NCLDV,8821,0,20,0
Schorn,Schorn_k141_20236784,0.927,0.247,0.035,0.153,0.16,0.927,dsDNAphage,17146,1,20,0
Schorn,Schorn_k141_15668775,0.253,0.52,0.015,0.007,0.153,0.52,NCLDV,7541,0,28.6,14.3
Schorn,Schorn_k141_18710236,0.187,0.887,0.025,0.007,0.26,0.887,NCLDV,9172,0,27.3,9.1
Schorn,Schorn_k141_6512920,0.96,0.3,0.155,0.52,0.14,0.96,dsDNAphage,6818,0,38.5,0
Schorn,Schorn_k141_35431780,0.153,0.613,0.12,0.013,0.407,0.613,NCLDV,5809,0,20,0
Schorn,Schorn_k141_8034748,0.193,0.547,0.095,0.013,0.153,0.547,NCLDV,5104,0,14.3,0
Schorn,Schorn_k141_30861971,1,0.92,0.245,0.473,0.92,1,dsDNAphage,11264,2,62.5,0
Schorn,Schorn_k141_17175351,0.867,0.92,0.2,0.12,0.287,0.92,NCLDV,9733,0,50,0
Schorn,Schorn_k141_18711680,0.46,0.887,0.47,0.02,0.433,0.887,NCLDV,6555,0,33.3,0
Schorn,Schorn_k141_35432805,0.953,0.253,0.31,0.96,0.307,0.96,ssDNA,5007,0,37.5,0
Schorn,Schorn_k141_35433471,0.88,0.62,0.265,0.013,0.807,0.88,dsDNAphage,5691,1,25,0
Schorn,Schorn_k141_20241068,0.113,0.847,0.07,0.007,0.24,0.847,NCLDV,5694,0,20,0
Schorn,Schorn_k141_6517520,0.96,0.727,0.305,0.82,0.293,0.96,dsDNAphage,5459,0,45.5,0
Schorn,Schorn_k141_8039109,1,0.747,0.55,0.633,0.767,1,dsDNAphage,7633,1,23.1,0
Schorn,Schorn_k141_33903337,0.753,0.153,0.435,0.407,0.26,0.753,dsDNAphage,5052,0,14.3,0
Schorn,Schorn_k141_468725,0.127,0.627,0.205,0,0.18,0.627,NCLDV,6289,0,12.5,0
Schorn,Schorn_k141_33905234,0.2,0.627,0.125,0.02,0.307,0.627,NCLDV,5129,0,20,0
Schorn,Schorn_k141_15677847,0.973,0.76,0.215,0.28,0.3,0.973,dsDNAphage,18504,2,17.9,0
Schorn,Schorn_k141_35439112,0.253,0.747,0.08,0.013,0.233,0.747,NCLDV,5067,0,33.3,0
Schorn,Schorn_k141_1966497,0.307,0.56,0.04,0,0.147,0.56,NCLDV,5877,0,33.3,0
Schorn,Schorn_k141_23279027,0.52,0.26,0.46,0.02,0.4,0.52,dsDNAphage,6134,0,16.7,0
Schorn,Schorn_k141_3510644,0.113,0.74,0.1,0.08,0.227,0.74,NCLDV,5467,0,50,0
Schorn,Schorn_k141_27859195,0.853,0.3,0.285,0.047,0.06,0.853,dsDNAphage,6262,1,12.5,0
Schorn,Schorn_k141_20251846,0.547,0.153,0.11,0.06,0.12,0.547,dsDNAphage,7531,0,44.4,0
Schorn,Schorn_k141_6526217,0.993,0.527,0.245,0.88,0.987,0.993,dsDNAphage,7632,1,62.5,0
Schorn,Schorn_k141_12646796,0.007,0.547,0,0,0,0.547,NCLDV,9012,0,16.7,0
Schorn,Schorn_k141_26313928,0.987,0.153,0.35,0.527,0.447,0.987,dsDNAphage,9764,3,33.3,0
Schorn,Schorn_k141_15685395,0.427,0.873,0.16,0.12,0.867,0.873,NCLDV,5567,0,50,0
Schorn,Schorn_k141_3516120,0.147,0.613,0.035,0.013,0.06,0.613,NCLDV,8516,0,16.7,0
Schorn,Schorn_k141_33913739,0.067,0.753,0.05,0.007,0.133,0.753,NCLDV,10883,0,11.1,0
Schorn,Schorn_k141_20255625,0.373,0.947,0.06,0.02,0.393,0.947,NCLDV,8340,0,42.9,0
Schorn,Schorn_k141_30877860,0.08,0.7,0.03,0.007,0.187,0.7,NCLDV,6673,0,20,0
Schorn,Schorn_k141_478672,0.353,0.787,0.12,0.013,0.693,0.787,NCLDV,9185,0,18.2,0
Schorn,Schorn_k141_17190871,0.387,0.733,0.2,0.107,0.553,0.733,NCLDV,4891,0,66.7,0
Schorn,Schorn_k141_3517816,0.127,0.553,0.03,0,0.207,0.553,NCLDV,10763,0,22.2,11.1
Schorn,Schorn_k141_480529,0.913,0.727,0.72,0.873,0.753,0.913,dsDNAphage,5066,0,20,0
Schorn,Schorn_k141_23287853,0.967,0.74,0.17,0.893,0.893,0.967,dsDNAphage,6836,0,16.7,0
Schorn,Schorn_k141_23288402,1,0.887,0.115,0.48,0.413,1,dsDNAphage,6627,2,80,0
Schorn,Schorn_k141_18731190,1,0.247,0.045,0.047,0.413,1,dsDNAphage,24599,2,30.8,0
Schorn,Schorn_k141_6533004,0.967,0.38,0.125,0.207,0.16,0.967,dsDNAphage,10912,0,5,0
Schorn,Schorn_k141_6534398,0.18,0.613,0.135,0,0.087,0.613,NCLDV,9077,0,12.5,0
Schorn,Schorn_k141_32405558,0.193,0.88,0.08,0.02,0.313,0.88,NCLDV,5328,0,40,0
Schorn,Schorn_k141_8057014,1,0.227,0,0.013,0.027,1,dsDNAphage,41306,2,38.1,1.6
Schorn,Schorn_k141_3522923,0.987,0.407,0.18,0.453,0.14,0.987,dsDNAphage,7151,2,29.4,0
Schorn,Schorn_k141_27869987,0.467,0.567,0.095,0.24,0.307,0.567,NCLDV,9578,0,60,0
Schorn,Schorn_k141_17197015,0.187,0.36,0.215,0.027,0.64,0.64,lavidaviridae,7091,0,25,0
Schorn,Schorn_k141_15694311,0.953,0.533,0.34,0.413,0.073,0.953,dsDNAphage,8198,0,10,0
Schorn,Schorn_k141_8058687,0.793,0.053,0.005,0,0.013,0.793,dsDNAphage,15306,2,19,9.5
Schorn,Schorn_k141_14153100,0.167,0.68,0.15,0.1,0.647,0.68,NCLDV,5326,0,33.3,0
Schorn,Schorn_k141_29366980,0.053,0.767,0.115,0,0.333,0.767,NCLDV,5567,0,14.3,0
Schorn,Schorn_k141_29367901,1,0.48,0.14,0.4,0.313,1,dsDNAphage,9371,3,60,0
Schorn,Schorn_k141_488180,1,0.187,0.12,0.32,0.287,1,dsDNAphage,9291,4,42.9,0
Schorn,Schorn_k141_17200216,0.18,0.987,0.105,0,0.493,0.987,NCLDV,6203,0,16.7,0
Schorn,Schorn_k141_23294734,0.06,0.753,0.105,0,0.287,0.753,NCLDV,10016,0,11.1,0
Schorn,Schorn_k141_30888722,0.193,0.56,0.005,0.007,0.26,0.56,NCLDV,5359,0,40,20
Schorn,Schorn_k141_491580,0.2,0.527,0.005,0,0.32,0.527,NCLDV,9240,0,40,10
Schorn,Schorn_k141_14158698,0.973,0.793,0.43,0.513,0.28,0.973,dsDNAphage,5934,1,28.6,0
Schorn,Schorn_k141_27876548,1,0.46,0.16,0.76,0.227,1,dsDNAphage,7305,2,61.5,0
Schorn,Schorn_k141_33927071,0.533,0.167,0.01,0.033,0.027,0.533,dsDNAphage,8775,0,71.4,28.6
Schorn,Schorn_k141_12663922,0.107,0.513,0.045,0,0.02,0.513,NCLDV,8034,0,10,0
Schorn,Schorn_k141_493397,0.407,0.72,0,0,0.013,0.72,NCLDV,5226,0,28.6,0
Schorn,Schorn_k141_21758117,0.3,0.7,0.285,0.047,0.427,0.7,NCLDV,5734,0,20,0
Schorn,Schorn_k141_23299960,0.1,0.693,0.05,0,0.1,0.693,NCLDV,15444,0,21.4,0
Schorn,Schorn_k141_30892950,0.867,0.267,0.085,0.413,0.147,0.867,dsDNAphage,9491,0,20,0
Schorn,Schorn_k141_12665334,0.98,0.147,0.005,0.013,0.16,0.98,dsDNAphage,9995,3,60,10
Schorn,Schorn_k141_24835134,0.773,0.16,0.28,0.28,0.687,0.773,dsDNAphage,5752,0,60,0
Schorn,Schorn_k141_27879746,0.98,0.873,0.135,0.22,0.88,0.98,dsDNAphage,15277,0,37.5,0
Schorn,Schorn_k141_14162914,1,0.327,0.345,0.82,0.153,1,dsDNAphage,14435,2,25,0
Schorn,Schorn_k141_1991790,0.907,0.293,0.42,0.14,0.233,0.907,dsDNAphage,12964,0,22.2,0
Schorn,Schorn_k141_33931689,0.993,0.267,0.365,0.14,0.513,0.993,dsDNAphage,22697,2,24,0
Schorn,Schorn_k141_14164466,0.353,0.707,0,0.007,0.073,0.707,NCLDV,7047,0,57.1,14.3
Schorn,Schorn_k141_497966,0.907,0.067,0.415,0.187,0.133,0.907,dsDNAphage,7973,0,7.1,0
Schorn,Schorn_k141_18747114,0.96,0.407,0.235,0.54,0.813,0.96,dsDNAphage,6296,1,66.7,0
Schorn,Schorn_k141_14165665,0.74,0.713,0.1,0.8,0.36,0.8,ssDNA,6420,0,33.3,0
Schorn,Schorn_k141_5060654,0.1,0.7,0.07,0.007,0.033,0.7,NCLDV,7538,0,11.1,0
Schorn,Schorn_k141_5061151,0.08,0.827,0.145,0,0.487,0.827,NCLDV,6629,0,14.3,0
Schorn,Schorn_k141_1997597,0.52,0.46,0.48,0.24,0.66,0.66,lavidaviridae,5297,0,20,0
Schorn,Schorn_k141_15711469,0.033,0.807,0,0,0,0.807,NCLDV,7403,0,50,0
Schorn,Schorn_k141_17214406,0.987,0.053,0.03,0.053,0.107,0.987,dsDNAphage,9179,1,29.4,5.9
Schorn,Schorn_k141_3542068,1,0.28,0.205,0.433,0.62,1,dsDNAphage,10556,4,63.6,0
Schorn,Schorn_k141_14171090,0.107,0.9,0.135,0.007,0.193,0.9,NCLDV,5717,0,20,0
Schorn,Schorn_k141_27889485,0.993,0.947,0.01,0.033,0.3,0.993,dsDNAphage,41434,8,47.7,1.5
Schorn,Schorn_k141_3543057,0.88,0.213,0.03,0.22,0.153,0.88,dsDNAphage,6312,0,18.2,0
Schorn,Schorn_k141_5065054,0.98,0.173,0.41,0.487,0.093,0.98,dsDNAphage,10549,0,21.1,0
Schorn,Schorn_k141_26340880,0.567,0.173,0.015,0.027,0.047,0.567,dsDNAphage,6302,0,50,16.7
Schorn,Schorn_k141_5065193,1,0.067,0.01,0.013,0.013,1,dsDNAphage,21970,2,65.5,3.4
Schorn,Schorn_k141_12676774,0,0.573,0,0,0,0.573,NCLDV,13254,0,9.1,0
Schorn,Schorn_k141_18755439,0.953,0.127,0.325,0.653,0.26,0.953,dsDNAphage,5832,0,14.3,0
Schorn,Schorn_k141_35473432,0.14,0.593,0.095,0.007,0.087,0.593,NCLDV,9490,0,12.5,0
Schorn,Schorn_k141_11136186,0.993,0.22,0.125,0.38,0.407,0.993,dsDNAphage,6145,2,62.5,0
Schorn,Schorn_k141_9631603,0.993,0.42,0.395,0.653,0.773,0.993,dsDNAphage,5597,1,66.7,0
Schorn,Schorn_k141_8082071,0.913,0.98,0.095,0.94,0.24,0.98,NCLDV,6714,0,81.8,0
Schorn,Schorn_k141_20287027,0.893,0.3,0.18,0.54,0.333,0.893,dsDNAphage,23083,0,68.4,0
Schorn,Schorn_k141_29390382,0.88,0.273,0.045,0.32,0.04,0.88,dsDNAphage,7436,0,10.5,0
Schorn,Schorn_k141_15720128,0.907,0.967,0.04,0.727,0.387,0.967,NCLDV,5278,0,71.4,0
Schorn,Schorn_k141_6560366,0.813,0.113,0.305,0.287,0.4,0.813,dsDNAphage,10841,0,66.7,0
Schorn,Schorn_k141_2006560,0.993,0.64,0.195,0.807,0.727,0.993,dsDNAphage,5145,1,33.3,0
Schorn,Schorn_k141_30909394,0.7,0.673,0.555,0.36,0.867,0.867,lavidaviridae,6038,0,33.3,0
Schorn,Schorn_k141_513282,0.18,0.853,0.035,0.027,0.48,0.853,NCLDV,9192,0,28.6,14.3
Schorn,Schorn_k141_3551578,1,0.727,0.21,0.787,0.82,1,dsDNAphage,5491,4,66.7,0
Schorn,Schorn_k141_17226376,0.92,0.287,0.445,0.24,0.04,0.92,dsDNAphage,8799,0,4.5,0
Schorn,Schorn_k141_2010251,0.093,0.607,0.025,0,0.047,0.607,NCLDV,6528,0,14.3,0
Schorn,Schorn_k141_20293369,0.06,0.66,0.1,0.007,0.467,0.66,NCLDV,5191,0,25,0
Schorn,Schorn_k141_3554504,1,0.293,0,0.04,0.007,1,dsDNAphage,6651,3,50,12.5
Schorn,Schorn_k141_15725251,0.153,0.64,0.11,0.007,0.28,0.64,NCLDV,6261,0,20,0
Schorn,Schorn_k141_33950827,0.6,0.213,0.035,0.02,0.007,0.6,dsDNAphage,5235,0,20,13.3
Schorn,Schorn_k141_23322355,0.96,0.893,0.42,0.187,0.907,0.96,dsDNAphage,8061,0,35.7,0
Schorn,Schorn_k141_17229123,0.827,0.98,0.15,0.153,0.953,0.98,NCLDV,7488,0,44.4,0
Schorn,Schorn_k141_9641615,0.953,0.12,0.265,0.44,0.193,0.953,dsDNAphage,7910,0,38.5,0
Schorn,Schorn_k141_30916213,0.267,0.593,0.225,0,0.187,0.593,NCLDV,6282,0,20,0
Schorn,Schorn_k141_35485710,0.807,0.16,0.41,0.773,0.193,0.807,dsDNAphage,4787,0,25,0
Schorn,Schorn_k141_29400685,0.5,0.08,0.005,0.007,0.007,0.5,dsDNAphage,6818,0,14.3,7.1
Schorn,Schorn_k141_6568238,0.88,0.633,0.73,0.74,0.827,0.88,dsDNAphage,5179,0,14.3,0
Schorn,Schorn_k141_30917505,0.947,0.253,0.175,0.687,0.127,0.947,dsDNAphage,6017,0,18.2,0
Schorn,Schorn_k141_17231244,1,0.573,0.075,0.293,0.54,1,dsDNAphage,7596,1,75,0
Schorn,Schorn_k141_521336,0.227,0.62,0.115,0.033,0.54,0.62,NCLDV,5979,0,33.3,0
Schorn,Schorn_k141_27907457,0.413,0.547,0.265,0.127,0.32,0.547,NCLDV,5294,0,50,0
Schorn,Schorn_k141_35487926,0.827,0.247,0.095,0.513,0.133,0.827,dsDNAphage,5729,0,41.7,0
Schorn,Schorn_k141_27909954,0.987,0.153,0.05,0.02,0.44,0.987,dsDNAphage,18877,2,29.2,0
Schorn,Schorn_k141_27911154,0.707,0.18,0.15,0.34,0.467,0.707,dsDNAphage,5349,0,60,0
Schorn,Schorn_k141_23329367,0.933,0.433,0.11,0.013,0.107,0.933,dsDNAphage,7256,1,22.2,0
Schorn,Schorn_k141_18774765,0.867,0.42,0.675,0.733,0.3,0.867,dsDNAphage,10162,0,5,0
Schorn,Schorn_k141_21787445,1,0.6,0.7,0.213,0.493,1,dsDNAphage,5341,1,25,0
Schorn,Schorn_k141_15734366,0.62,0.413,0.015,0,0,0.62,dsDNAphage,6338,0,22.2,11.1
Schorn,Schorn_k141_15734476,0.447,0.627,0.09,0.167,0.373,0.627,NCLDV,8575,0,60,20
Schorn,Schorn_k141_3564722,0.593,0.433,0.21,0.06,0.173,0.593,dsDNAphage,5073,0,40,0
Schorn,Schorn_k141_11154371,1,0.22,0.225,0.26,0.293,1,dsDNAphage,8504,1,50,0
Schorn,Schorn_k141_35494486,1,0.167,0.005,0.053,0.08,1,dsDNAphage,23619,11,48.6,2.9
Schorn,Schorn_k141_29409837,0.067,0.713,0,0,0.027,0.713,NCLDV,8322,0,16.7,0
Schorn,Schorn_k141_15738308,0.86,0.3,0.28,0.873,0.913,0.913,lavidaviridae,5093,0,80,0
Schorn,Schorn_k141_24870931,0.247,0.913,0.015,0.047,0.187,0.913,NCLDV,5231,0,40,0
Schorn,Schorn_k141_8103319,0.06,0.5,0.18,0,0.267,0.5,NCLDV,7081,0,16.7,0
Schorn,Schorn_k141_8104473,0.153,0.653,0.085,0.013,0.187,0.653,NCLDV,6139,0,20,0
Schorn,Schorn_k141_30929038,0.24,0.867,0.09,0.027,0.58,0.867,NCLDV,6343,0,40,0
Schorn,Schorn_k141_532946,0.987,0.233,0.09,0.447,0.253,0.987,dsDNAphage,6630,0,84.6,0
Schorn,Schorn_k141_3571168,0.093,0.513,0.135,0.02,0.293,0.513,NCLDV,5016,0,16.7,0
Schorn,Schorn_k141_23337524,0.92,0.22,0.385,0.447,0.18,0.92,dsDNAphage,6918,0,14.3,0
Schorn,Schorn_k141_18783908,1,0.153,0.02,0.347,0.3,1,dsDNAphage,21402,5,50,0
Schorn,Schorn_k141_32455010,0.32,0.933,0.04,0.013,0.16,0.933,NCLDV,5747,0,28.6,0
Schorn,Schorn_k141_12707176,0.987,0.96,0.505,0.867,0.927,0.987,dsDNAphage,5340,1,50,0
Schorn,Schorn_k141_33968651,0.827,0.053,0.045,0.053,0.027,0.827,dsDNAphage,8338,0,12.5,6.2
Schorn,Schorn_k141_24877400,0.507,0.267,0.46,0.08,0.067,0.507,dsDNAphage,6098,0,14.3,0
Schorn,Schorn_k141_18786588,0.927,0.207,0.045,0.013,0.053,0.927,dsDNAphage,7043,1,22.2,11.1
Schorn,Schorn_k141_26372010,0.66,0.693,0.555,0.4,0.673,0.693,NCLDV,5907,0,28.6,0
Schorn,Schorn_k141_24878520,0.347,0.707,0.2,0.027,0.44,0.707,NCLDV,6241,0,33.3,0
Schorn,Schorn_k141_18787324,0.187,0.72,0.165,0.087,0.7,0.72,NCLDV,5178,0,33.3,0
Schorn,Schorn_k141_33971008,0.873,0.273,0.59,0.527,0.12,0.873,dsDNAphage,5099,0,12.5,0
Schorn,Schorn_k141_23343117,0.74,0.06,0.035,0.073,0.033,0.74,dsDNAphage,5878,0,18.2,9.1
Schorn,Schorn_k141_8113227,1,0.307,0.04,0.32,0.227,1,dsDNAphage,6423,3,88.9,0
Schorn,Schorn_k141_21802795,0.093,0.52,0.065,0.007,0.213,0.52,NCLDV,5309,0,16.7,0
Schorn,Schorn_k141_20319607,0.913,0.06,0.08,0.053,0.007,0.913,dsDNAphage,10692,0,20.7,10.3
Schorn,Schorn_k141_18792931,0.86,0.127,0,0.007,0.013,0.86,dsDNAphage,12036,0,30.4,4.3
Schorn,Schorn_k141_26378797,0.207,0.72,0.215,0.007,0.32,0.72,NCLDV,5040,0,20,0
Schorn,Schorn_k141_35510715,0.94,0.28,0.215,0.093,0.013,0.94,dsDNAphage,10596,0,4.5,0
Schorn,Schorn_k141_15753169,0.947,0.173,0.045,0.02,0.04,0.947,dsDNAphage,8732,1,33.3,8.3
Schorn,Schorn_k141_9667176,0.987,0.467,0.235,0.147,0.073,0.987,dsDNAphage,30594,2,16,0
