Genome,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral hypothetical genes,Viral genes with host benefits,Viral genes with unknown function,Viral replication genes,Viral genes with viral benefits,Viral structure genes
Rubio_Protillo_k141_2966968,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_2967540,2,FALSE,FALSE,8,1,0,FALSE,0.125,6,1,1,0,0,0
Rubio_Protillo_k141_2970417,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_2970515,2,FALSE,FALSE,12,1,0,FALSE,0,7,2,2,1,0,0
Rubio_Protillo_k141_2970767,1,FALSE,FALSE,13,0,0,FALSE,0,11,1,0,1,0,0
Rubio_Protillo_k141_2970847,2,FALSE,FALSE,9,5,1,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_2972087,1,FALSE,FALSE,23,0,1,FALSE,0,21,0,1,1,0,0
Rubio_Protillo_k141_29723,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_2973221,1,FALSE,FALSE,5,0,1,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_2979836,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_298162,1,FALSE,FALSE,7,0,0,FALSE,0,5,1,1,0,0,0
Rubio_Protillo_k141_2981953,1,FALSE,FALSE,11,4,0,FALSE,0,11,0,0,0,0,0
Rubio_Protillo_k141_2982969,1,FALSE,FALSE,19,2,0,FALSE,0,16,0,3,0,0,0
Rubio_Protillo_k141_2986763,2,FALSE,FALSE,5,4,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_2989337,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_2992017,2,FALSE,FALSE,6,2,0,FALSE,0,5,0,1,0,0,0
Rubio_Protillo_k141_29925,2,FALSE,FALSE,19,0,0,FALSE,0.05263157894736842,15,2,2,0,0,0
Rubio_Protillo_k141_2993636,2,FALSE,FALSE,5,2,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_2993780,2,FALSE,FALSE,2,1,0,FALSE,0,1,1,0,0,0,0
Rubio_Protillo_k141_2993927,1,FALSE,FALSE,24,1,0,FALSE,0.04166666666666666,16,3,3,1,0,1
Rubio_Protillo_k141_2996224,2,FALSE,FALSE,11,1,3,FALSE,0,10,0,1,0,0,0
Rubio_Protillo_k141_2996579,1,FALSE,FALSE,9,0,0,FALSE,0,4,2,2,1,0,0
Rubio_Protillo_k141_2996983,1,FALSE,FALSE,6,1,0,FALSE,0,4,0,2,0,0,0
Rubio_Protillo_k141_2998503,1,FALSE,FALSE,19,2,0,FALSE,0,13,2,3,0,0,1
Rubio_Protillo_k141_3002101,2,FALSE,FALSE,15,2,0,FALSE,0.06666666666666667,14,1,0,0,0,0
Rubio_Protillo_k141_300272,2,FALSE,FALSE,13,5,0,FALSE,0,12,0,0,1,0,0
Rubio_Protillo_k141_3003231,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3007131,2,FALSE,FALSE,39,15,0,FALSE,0,39,0,0,0,0,0
Rubio_Protillo_k141_3007869,2,FALSE,FALSE,5,1,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_3009161,2,FALSE,FALSE,5,2,0,FALSE,0,4,0,1,0,0,0
Rubio_Protillo_k141_3009340,2,FALSE,FALSE,9,0,0,FALSE,0.1111111111111111,5,1,3,0,0,0
Rubio_Protillo_k141_3010576,2,FALSE,FALSE,17,3,1,FALSE,0,13,1,3,0,0,0
Rubio_Protillo_k141_301106,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3016818,2,FALSE,FALSE,3,1,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3017794,2,FALSE,FALSE,6,2,0,FALSE,0,5,1,0,0,0,0
Rubio_Protillo_k141_3019651,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3022440,2,FALSE,FALSE,29,4,0,FALSE,0,28,0,1,0,0,0
Rubio_Protillo_k141_3023741,2,FALSE,FALSE,10,5,0,FALSE,0,9,1,0,0,0,0
Rubio_Protillo_k141_3027110,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3027200,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3028681,2,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo_k141_303082,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Rubio_Protillo_k141_3032812,2,FALSE,FALSE,10,2,0,FALSE,0,8,0,1,1,0,0
Rubio_Protillo_k141_3036214,2,FALSE,FALSE,3,1,0,FALSE,0,2,1,0,0,0,0
Rubio_Protillo_k141_3044145,1,FALSE,FALSE,8,0,0,FALSE,0,6,0,1,1,0,0
Rubio_Protillo_k141_3051474,2,FALSE,FALSE,5,1,0,FALSE,0,3,0,2,0,0,0
Rubio_Protillo_k141_3059173,2,FALSE,FALSE,8,1,0,TRUE,0,6,2,0,0,0,0
Rubio_Protillo_k141_3059897,2,FALSE,FALSE,34,4,0,TRUE,0,32,0,1,1,0,0
Rubio_Protillo_k141_3060789,1,FALSE,FALSE,13,0,0,FALSE,0,4,0,9,0,0,0
Rubio_Protillo_k141_3066688,1,FALSE,FALSE,7,0,0,FALSE,0.14285714285714285,4,1,2,0,0,0
Rubio_Protillo_k141_3067450,2,FALSE,FALSE,8,3,0,FALSE,0.125,7,1,0,0,0,0
Rubio_Protillo_k141_3068937,2,FALSE,FALSE,13,5,0,FALSE,0,12,0,1,0,0,0
Rubio_Protillo_k141_3069923,2,FALSE,FALSE,9,0,1,FALSE,0.1111111111111111,5,1,3,0,0,0
Rubio_Protillo_k141_3077343,2,FALSE,FALSE,9,3,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_3077688,2,FALSE,FALSE,6,1,0,TRUE,0,3,0,1,2,0,0
Rubio_Protillo_k141_307947,1,FALSE,FALSE,15,7,0,FALSE,0.06666666666666667,13,1,1,0,0,0
Rubio_Protillo_k141_3083419,2,FALSE,FALSE,4,0,0,FALSE,0.25,2,1,1,0,0,0
Rubio_Protillo_k141_3083705,2,FALSE,FALSE,5,1,1,FALSE,0.2,3,1,1,0,0,0
Rubio_Protillo_k141_3084792,1,FALSE,FALSE,8,0,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_3086640,2,FALSE,FALSE,8,2,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3087821,2,FALSE,FALSE,14,4,0,FALSE,0.07142857142857142,13,1,0,0,0,0
Rubio_Protillo_k141_3089002,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3090036,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3091011,1,FALSE,FALSE,5,0,0,FALSE,0,2,0,2,1,0,0
Rubio_Protillo_k141_30969,2,FALSE,FALSE,8,4,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_309800,2,FALSE,FALSE,52,2,0,FALSE,0,43,1,8,0,0,0
Rubio_Protillo_k141_3100239,1,FALSE,FALSE,9,2,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_3100658,2,FALSE,FALSE,5,0,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_3101105,2,FALSE,FALSE,6,4,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_310341,1,FALSE,FALSE,26,1,0,FALSE,0,20,1,4,1,0,0
Rubio_Protillo_k141_3103880,2,FALSE,FALSE,6,2,0,FALSE,0.16666666666666666,4,1,1,0,0,0
Rubio_Protillo_k141_3106992,2,FALSE,FALSE,8,0,0,FALSE,0.125,7,1,0,0,0,0
Rubio_Protillo_k141_3108465,1,FALSE,FALSE,57,5,0,FALSE,0.05263157894736842,34,7,16,0,0,0
Rubio_Protillo_k141_3111977,2,FALSE,FALSE,18,0,0,FALSE,0,17,1,0,0,0,0
Rubio_Protillo_k141_3112915,2,FALSE,FALSE,14,6,0,FALSE,0,14,0,0,0,0,0
Rubio_Protillo_k141_3114863,2,FALSE,FALSE,7,5,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3115440,2,FALSE,FALSE,26,2,0,FALSE,0,26,0,0,0,0,0
Rubio_Protillo_k141_3120407,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3120684,1,FALSE,FALSE,27,0,0,FALSE,0,14,0,11,1,0,1
Rubio_Protillo_k141_3129862,2,FALSE,FALSE,9,1,0,FALSE,0,5,1,3,0,0,0
Rubio_Protillo_k141_3132317,1,FALSE,FALSE,8,0,0,FALSE,0,3,0,3,0,0,2
Rubio_Protillo_k141_313407,2,FALSE,FALSE,9,1,0,FALSE,0,7,0,2,0,0,0
Rubio_Protillo_k141_313512,2,FALSE,FALSE,7,2,0,FALSE,0.2857142857142857,5,2,0,0,0,0
Rubio_Protillo_k141_31377,1,FALSE,FALSE,4,0,0,FALSE,0.25,2,1,0,1,0,0
Rubio_Protillo_k141_313804,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3145206,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3145411,1,FALSE,FALSE,5,0,0,FALSE,0,3,0,2,0,0,0
Rubio_Protillo_k141_3145898,2,FALSE,FALSE,19,3,0,TRUE,0,19,0,0,0,0,0
Rubio_Protillo_k141_3146290,2,FALSE,FALSE,6,2,0,FALSE,0,5,0,1,0,0,0
Rubio_Protillo_k141_3146516,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_3147168,1,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3147401,2,FALSE,FALSE,9,4,1,FALSE,0,8,1,0,0,0,0
Rubio_Protillo_k141_314768,2,FALSE,FALSE,19,9,0,FALSE,0.05263157894736842,17,2,0,0,0,0
Rubio_Protillo_k141_3150099,2,FALSE,FALSE,13,1,0,FALSE,0,12,0,1,0,0,0
Rubio_Protillo_k141_3151502,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3152636,1,FALSE,FALSE,29,8,0,FALSE,0,21,1,5,2,0,0
Rubio_Protillo_k141_3152841,2,FALSE,FALSE,8,5,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_3153806,2,FALSE,FALSE,8,4,0,FALSE,0.125,7,1,0,0,0,0
Rubio_Protillo_k141_3155235,1,FALSE,FALSE,5,1,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_3155452,1,FALSE,FALSE,5,1,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_3156604,2,FALSE,FALSE,9,4,0,FALSE,0,8,0,1,0,0,0
Rubio_Protillo_k141_3157195,2,FALSE,FALSE,5,0,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_3157834,2,FALSE,FALSE,8,3,0,FALSE,0,7,0,0,1,0,0
Rubio_Protillo_k141_3161310,2,FALSE,FALSE,6,0,0,FALSE,0.16666666666666666,4,1,1,0,0,0
Rubio_Protillo_k141_3163060,1,FALSE,FALSE,6,0,0,FALSE,0,5,0,1,0,0,0
Rubio_Protillo_k141_3163766,1,FALSE,FALSE,4,0,0,FALSE,0,2,1,0,0,0,1
Rubio_Protillo_k141_3166879,2,FALSE,FALSE,8,5,0,FALSE,0,7,1,0,0,0,0
Rubio_Protillo_k141_3171903,2,FALSE,FALSE,2,1,0,FALSE,0,1,0,1,0,0,0
Rubio_Protillo_k141_3178056,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_3178073,1,FALSE,FALSE,7,0,0,FALSE,0,3,0,3,0,0,1
Rubio_Protillo_k141_3179237,2,FALSE,FALSE,5,0,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo_k141_3180189,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3180650,2,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3181746,2,FALSE,FALSE,10,3,0,FALSE,0,9,0,1,0,0,0
Rubio_Protillo_k141_3186353,1,FALSE,FALSE,8,2,0,FALSE,0,7,1,0,0,0,0
Rubio_Protillo_k141_3186483,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3187696,2,FALSE,FALSE,12,0,0,FALSE,0,11,0,1,0,0,0
Rubio_Protillo_k141_3189470,2,FALSE,FALSE,6,2,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo_k141_3190812,1,FALSE,FALSE,7,4,1,FALSE,0.14285714285714285,6,1,0,0,0,0
Rubio_Protillo_k141_3191818,2,FALSE,FALSE,6,1,0,FALSE,0,5,1,0,0,0,0
Rubio_Protillo_k141_3193585,2,FALSE,FALSE,5,2,1,TRUE,0,3,0,1,1,0,0
Rubio_Protillo_k141_3195402,2,FALSE,FALSE,10,1,0,FALSE,0,8,0,2,0,0,0
Rubio_Protillo_k141_3198002,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,0,0,0,1
Rubio_Protillo_k141_3198463,2,FALSE,FALSE,5,2,0,FALSE,0.2,3,2,0,0,0,0
Rubio_Protillo_k141_319972,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3207297,1,FALSE,FALSE,6,2,0,FALSE,0,4,2,0,0,0,0
Rubio_Protillo_k141_3207649,1,FALSE,FALSE,8,3,1,FALSE,0.625,3,5,0,0,0,0
Rubio_Protillo_k141_3208187,2,FALSE,FALSE,19,2,0,FALSE,0,18,0,1,0,0,0
Rubio_Protillo_k141_3210080,2,FALSE,FALSE,8,3,2,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3211036,2,FALSE,FALSE,14,0,0,FALSE,0.07142857142857142,9,2,3,0,0,0
Rubio_Protillo_k141_321218,2,FALSE,FALSE,8,3,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_321266,1,FALSE,FALSE,39,0,0,FALSE,0,30,0,7,2,0,0
Rubio_Protillo_k141_3213081,2,FALSE,FALSE,2,0,0,FALSE,0,2,0,0,0,0,0
Rubio_Protillo_k141_3213644,1,FALSE,FALSE,21,10,2,FALSE,0.09523809523809525,19,2,0,0,0,0
Rubio_Protillo_k141_3215991,2,FALSE,FALSE,2,1,0,FALSE,0,1,1,0,0,0,0
Rubio_Protillo_k141_3217055,1,FALSE,FALSE,9,0,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_3217437,2,FALSE,FALSE,8,1,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_3219984,2,FALSE,FALSE,4,2,0,FALSE,0.25,3,1,0,0,0,0
Rubio_Protillo_k141_3220502,1,FALSE,FALSE,15,1,0,TRUE,0,9,2,0,3,0,1
Rubio_Protillo_k141_3220516,1,FALSE,FALSE,11,0,0,FALSE,0,7,0,2,2,0,0
Rubio_Protillo_k141_3226412,2,FALSE,FALSE,19,0,0,TRUE,0,16,0,3,0,0,0
Rubio_Protillo_k141_3228792,2,FALSE,FALSE,11,4,0,FALSE,0,10,0,1,0,0,0
Rubio_Protillo_k141_3229008,2,FALSE,FALSE,8,4,0,FALSE,0.125,6,1,1,0,0,0
Rubio_Protillo_k141_3232074,2,FALSE,FALSE,24,3,0,FALSE,0.04166666666666666,18,1,5,0,0,0
Rubio_Protillo_k141_3233234,2,FALSE,FALSE,6,2,0,TRUE,0.16666666666666666,4,1,0,1,0,0
Rubio_Protillo_k141_3235379,2,FALSE,FALSE,3,2,0,FALSE,0,3,0,0,0,0,0
Rubio_Protillo_k141_3236065,2,FALSE,FALSE,6,0,0,FALSE,0,5,0,1,0,0,0
Rubio_Protillo_k141_3237023,1,FALSE,FALSE,18,6,0,FALSE,0,15,0,2,1,0,0
Rubio_Protillo_k141_3238460,2,FALSE,FALSE,9,2,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_3239860,1,FALSE,FALSE,10,0,0,FALSE,0,9,1,0,0,0,0
Rubio_Protillo_k141_3243786,1,FALSE,FALSE,78,2,1,FALSE,0.01282051282051282,66,2,10,0,0,0
Rubio_Protillo_k141_324403,1,FALSE,FALSE,8,0,0,FALSE,0,5,2,1,0,0,0
Rubio_Protillo_k141_3244114,2,FALSE,FALSE,8,0,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3246627,1,FALSE,FALSE,47,3,0,FALSE,0,40,1,5,0,0,1
Rubio_Protillo_k141_3247586,2,FALSE,FALSE,15,1,2,FALSE,0,14,0,1,0,0,0
Rubio_Protillo_k141_3248346,1,FALSE,FALSE,12,0,0,FALSE,0.08333333333333333,7,1,4,0,0,0
Rubio_Protillo_k141_3251183,2,FALSE,FALSE,9,6,0,FALSE,0,8,0,1,0,0,0
Rubio_Protillo_k141_325274,1,FALSE,FALSE,8,1,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_3255584,2,FALSE,FALSE,13,1,0,FALSE,0,10,0,2,1,0,0
Rubio_Protillo_k141_3255844,2,FALSE,FALSE,5,1,0,FALSE,0,3,0,2,0,0,0
Rubio_Protillo_k141_3258706,1,FALSE,FALSE,8,0,0,FALSE,0.125,5,1,2,0,0,0
Rubio_Protillo_k141_325887,2,FALSE,FALSE,5,4,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3261626,2,FALSE,FALSE,6,0,0,FALSE,0.16666666666666666,3,2,0,1,0,0
Rubio_Protillo_k141_3264235,2,FALSE,FALSE,8,2,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3265210,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3266781,2,FALSE,FALSE,14,5,3,FALSE,0.21428571428571427,10,3,1,0,0,0
Rubio_Protillo_k141_3267953,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_3269041,2,FALSE,FALSE,25,0,0,FALSE,0.04,18,2,5,0,0,0
Rubio_Protillo_k141_3269641,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3270252,1,FALSE,FALSE,14,0,0,FALSE,0,7,0,6,1,0,0
Rubio_Protillo_k141_3272548,1,FALSE,FALSE,55,2,0,TRUE,0,36,1,16,1,0,1
Rubio_Protillo_k141_3274441,1,FALSE,FALSE,12,0,0,FALSE,0.08333333333333333,7,2,3,0,0,0
Rubio_Protillo_k141_3274952,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_3275580,1,FALSE,FALSE,41,1,1,FALSE,0.04878048780487805,31,6,3,0,1,0
Rubio_Protillo_k141_327778,2,FALSE,FALSE,8,0,0,FALSE,0,4,1,3,0,0,0
Rubio_Protillo_k141_3277819,2,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo_k141_3279806,1,FALSE,FALSE,5,0,0,FALSE,0,4,0,0,1,0,0
Rubio_Protillo_k141_3280718,2,FALSE,FALSE,9,2,0,FALSE,0,8,0,1,0,0,0
Rubio_Protillo_k141_3281440,2,FALSE,FALSE,9,2,0,FALSE,0.1111111111111111,7,2,0,0,0,0
Rubio_Protillo_k141_3285088,2,FALSE,FALSE,22,11,0,FALSE,0,22,0,0,0,0,0
Rubio_Protillo_k141_3288641,2,FALSE,FALSE,14,0,0,FALSE,0.14285714285714285,10,2,1,1,0,0
Rubio_Protillo_k141_3290390,1,FALSE,FALSE,5,1,0,FALSE,0,3,2,0,0,0,0
Rubio_Protillo_k141_3291177,2,FALSE,FALSE,7,0,0,FALSE,0.14285714285714285,5,1,1,0,0,0
Rubio_Protillo_k141_3291267,2,FALSE,FALSE,15,2,0,FALSE,0,15,0,0,0,0,0
Rubio_Protillo_k141_3292312,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo_k141_329537,2,FALSE,FALSE,4,2,0,TRUE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3298998,2,FALSE,FALSE,9,4,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_329935,1,FALSE,FALSE,17,0,0,FALSE,0,14,2,1,0,0,0
Rubio_Protillo_k141_3300769,1,FALSE,FALSE,35,2,0,FALSE,0,26,2,6,1,0,0
Rubio_Protillo_k141_3303092,2,FALSE,FALSE,7,0,0,FALSE,0,5,0,2,0,0,0
Rubio_Protillo_k141_3304340,2,FALSE,FALSE,10,2,0,FALSE,0,10,0,0,0,0,0
Rubio_Protillo_k141_3304474,2,FALSE,FALSE,5,3,1,FALSE,0,4,0,1,0,0,0
Rubio_Protillo_k141_3306077,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3312495,2,FALSE,FALSE,8,3,1,FALSE,0,4,1,3,0,0,0
Rubio_Protillo_k141_3314198,1,FALSE,FALSE,9,2,1,FALSE,0.1111111111111111,6,2,1,0,0,0
Rubio_Protillo_k141_331423,1,FALSE,FALSE,24,1,1,FALSE,0.04166666666666666,18,2,4,0,0,0
Rubio_Protillo_k141_3314821,2,FALSE,FALSE,15,2,0,TRUE,0.06666666666666667,14,1,0,0,0,0
Rubio_Protillo_k141_3316961,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3318883,2,FALSE,FALSE,5,2,0,FALSE,0.2,3,2,0,0,0,0
Rubio_Protillo_k141_3319261,2,FALSE,FALSE,8,0,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3319871,1,FALSE,FALSE,23,7,0,FALSE,0.04347826086956521,17,1,4,1,0,0
Rubio_Protillo_k141_332409,1,FALSE,FALSE,14,2,0,FALSE,0,14,0,0,0,0,0
Rubio_Protillo_k141_3325006,2,FALSE,FALSE,3,1,0,FALSE,0,2,1,0,0,0,0
Rubio_Protillo_k141_332685,2,FALSE,FALSE,6,0,0,FALSE,0,5,0,1,0,0,0
Rubio_Protillo_k141_3326884,2,FALSE,FALSE,14,4,0,FALSE,0,14,0,0,0,0,0
Rubio_Protillo_k141_3328296,2,FALSE,FALSE,8,1,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_3328334,1,FALSE,FALSE,9,1,0,FALSE,0,8,0,0,0,1,0
Rubio_Protillo_k141_3328737,2,FALSE,FALSE,10,4,0,FALSE,0,10,0,0,0,0,0
Rubio_Protillo_k141_3330018,2,FALSE,FALSE,39,26,1,FALSE,0.07692307692307693,35,4,0,0,0,0
Rubio_Protillo_k141_3330301,1,FALSE,FALSE,12,0,0,FALSE,0,9,3,0,0,0,0
Rubio_Protillo_k141_3330427,2,FALSE,FALSE,3,1,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3330915,1,FALSE,FALSE,7,1,1,FALSE,0,5,1,1,0,0,0
Rubio_Protillo_k141_3330926,2,FALSE,FALSE,8,3,0,TRUE,0,5,0,1,2,0,0
Rubio_Protillo_k141_3338490,2,FALSE,FALSE,9,0,0,FALSE,0,8,0,1,0,0,0
Rubio_Protillo_k141_3340439,1,FALSE,FALSE,5,1,0,FALSE,0.4,2,3,0,0,0,0
Rubio_Protillo_k141_3343730,1,FALSE,FALSE,19,0,0,FALSE,0,14,1,3,1,0,0
Rubio_Protillo_k141_3344738,2,FALSE,FALSE,8,1,0,FALSE,0.125,7,1,0,0,0,0
Rubio_Protillo_k141_334489,2,FALSE,FALSE,8,3,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3350396,2,FALSE,FALSE,9,4,0,FALSE,0,8,0,1,0,0,0
Rubio_Protillo_k141_3352720,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3354559,1,FALSE,FALSE,12,1,0,FALSE,0,10,1,1,0,0,0
Rubio_Protillo_k141_3356934,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3358413,1,FALSE,FALSE,34,5,0,FALSE,0,26,2,5,1,0,0
Rubio_Protillo_k141_3359685,2,FALSE,FALSE,13,4,0,FALSE,0,13,0,0,0,0,0
Rubio_Protillo_k141_3361264,1,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3362430,2,FALSE,FALSE,7,5,0,FALSE,0.14285714285714285,5,1,1,0,0,0
Rubio_Protillo_k141_3363004,1,FALSE,FALSE,14,0,0,FALSE,0,7,3,2,1,0,1
Rubio_Protillo_k141_3365987,1,FALSE,FALSE,8,3,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo_k141_3366119,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo_k141_3369773,2,FALSE,FALSE,6,3,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo_k141_3371934,2,FALSE,FALSE,11,2,0,FALSE,0,11,0,0,0,0,0
Rubio_Protillo_k141_3373020,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3383459,2,FALSE,FALSE,10,3,0,FALSE,0,10,0,0,0,0,0
Rubio_Protillo_k141_3385399,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_3393869,2,FALSE,FALSE,9,3,0,FALSE,0,8,0,1,0,0,0
Rubio_Protillo_k141_3396520,2,FALSE,FALSE,6,2,0,FALSE,0,5,0,1,0,0,0
Rubio_Protillo_k141_3397456,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Rubio_Protillo_k141_3398926,2,FALSE,FALSE,4,1,0,FALSE,0.25,2,1,1,0,0,0
Rubio_Protillo_k141_3403006,2,FALSE,FALSE,6,1,0,TRUE,0.16666666666666666,4,1,0,1,0,0
Rubio_Protillo_k141_3407583,2,FALSE,FALSE,5,0,0,FALSE,0,3,1,1,0,0,0
Rubio_Protillo_k141_3418280,2,FALSE,FALSE,8,1,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo_k141_3421370,2,FALSE,FALSE,6,4,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo_k141_3423781,2,FALSE,FALSE,9,5,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_3423951,1,FALSE,FALSE,24,1,0,FALSE,0,23,0,1,0,0,0
Rubio_Protillo_k141_342505,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo_k141_3428065,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo_k141_3428178,2,FALSE,FALSE,9,0,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo_k141_3428863,2,FALSE,FALSE,8,1,0,FALSE,0.125,7,1,0,0,0,0
Rubio_Protillo_k141_3429008,2,FALSE,FALSE,2,0,0,FALSE,0,1,0,1,0,0,0
Rubio_Protillo_k141_3429475,2,FALSE,FALSE,4,1,0,FALSE,0,3,0,0,0,1,0
Rubio_Protillo_k141_3431631,2,FALSE,FALSE,3,2,0,FALSE,0,3,0,0,0,0,0
