filename,gene,Genome,gene_id,gene_description,category,header,subheader,module,auxiliary_score,amg_flags
Rubio_Protillo,k141_2667678__full-cat_2_5,Rubio_Protillo_k141_2667678,GT5,"GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11); ADP-Glc: starch glucosyltransferase (EC 2.4.1.21); NDP-Glc: starch glucosyltransferase (EC 2.4.1.242); UDP-Glc: alpha-1,3-glucan synthase (EC 2.4.1.183) UDP-Glc: alpha-1,4-glucan synthase (EC 2.4.1.-)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MKF
Rubio_Protillo,k141_2667678__full-cat_2_8,Rubio_Protillo_k141_2667678,NA,NA,NA,NA,NA,NA,3,MK
Rubio_Protillo,k141_2667678__full-cat_2_9,Rubio_Protillo_k141_2667678,NA,NA,NA,NA,NA,NA,3,MK
Rubio_Protillo,k141_2667678__full-cat_2_11,Rubio_Protillo_k141_2667678,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_2667678__full-cat_2_14,Rubio_Protillo_k141_2667678,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_2676400__full-cat_2_9,Rubio_Protillo_k141_2676400,GT1,GT1 UDP-glucuronosyltransferase (EC 2.4.1.17); zeatin O-beta-xylosyltransferase (EC 2.4.2.40); 2-hydroxyacylsphingosine 1-beta-galactosyltransferase (EC 2.4.1.45); N-acylsphingosine galactosyltransferase (EC 2.4.1.47); flavonol 3-O-glucosyltransferase (EC 2.4.1.91); anthocyanidin 3-O-glucosyltransferase (EC 2.4.1.115); sinapate 1-glucosyltransferase (EC 2.4.1.120); indole-3-acetate beta-glucosyltransferase (EC 2.4.1.121); flavonol L-rhamnosyltransferase (EC 2.4.1.159); sterol glucosyltransferase (EC 2.4.1.173); UDP-Glc: 4-hydroxybenzoate 4-O-beta-glucosyltransferase (EC 2.4.1.194); zeatin O-beta-glucosyltransferase (EC 2.4.1.203); limonoid glucosyltransferase (EC 2.4.1.210); UDP-GlcA: baicalein 7-O-beta-glucuronosyltransferase (EC 2.4.1.253); UDP-Glc: chalcone 4‚àö¬¢‚Äö√á¬®¬¨‚â§-O-beta-glucosyltransferase (EC 2.4.1.286); ecdysteroid UDP-glucosyltransferase (EC 2.4.1.-); salicylic acid beta-glucosyltransferase (EC 2.4.1.-); anthocyanin 3-O-galactosyltransferase (EC 2.4.1.-); anthocyanin 5-O-glucosyltransferase (EC 2.4.1.-); dTDP-beta-2-deoxy-L-fucose: alpha-L-2-deoxyfucosyltransferase (EC 2.4.1.-); UDP-beta-L-rhamnose: alpha-L-rhamnosyltransferase (EC 2.4.1.-); zeaxanthin glucosyltransferase (EC 2.4.1.-); flavone 8-C-glycosyltransferase,carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
Rubio_Protillo,k141_2726360__full-cat_2_4,Rubio_Protillo_k141_2726360,K01649,2-isopropylmalate synthase [EC:2.3.3.13] [RN:R01213],Organic Nitrogen,Amino Acid,NA,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",3,MKTF
Rubio_Protillo,k141_2737468__0_partial-cat_1_4,Rubio_Protillo_k141_2737468,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_2737468__0_partial-cat_1_6,Rubio_Protillo_k141_2737468,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_2737468__0_partial-cat_1_7,Rubio_Protillo_k141_2737468,GH26,"GH26 beta-mannanase (EC 3.2.1.78); exo-beta-1,4-mannobiohydrolase (EC 3.2.1.100); beta-1,3-xylanase (EC 3.2.1.32); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); mannobiose-producing exo-beta-mannanase (EC 3.2.1.-)",carbon utilization,CAZY,"Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose)",Glycoside Hydrolases,2,M
Rubio_Protillo,k141_2762486__full-cat_1_2,Rubio_Protillo_k141_2762486,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",2,MTF
Rubio_Protillo,k141_2772057__full-cat_2_8,Rubio_Protillo_k141_2772057,K01996,livF; branched-chain amino acid transport system ATP-binding protein,Transporters,NA,NA,Branched-chain amino acid transport system,3,MF
Rubio_Protillo,k141_2772057__full-cat_2_8,Rubio_Protillo_k141_2772057,K01996,livF; branched-chain amino acid transport system ATP-binding protein,Transporters,NA,NA,Branched-chain amino acid transport system,3,MF
Rubio_Protillo,k141_2843357__full-cat_2_13,Rubio_Protillo_k141_2843357,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",3,M
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063],carbon utilization,central carbon,glycolysis,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",3,MKF
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063],carbon utilization,central carbon,glycolysis,"Glycolysis, core module involving three-carbon compounds",3,MKF
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063],carbon utilization,central carbon,glycolysis,"Gluconeogenesis, oxaloacetate => fructose-6P",3,MKF
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061],carbon utilization,central carbon,glycolysis,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P",3,MKF
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061],carbon utilization,central carbon,glycolysis,"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",3,MKF
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.13 1.2.1.59 1.2.1.12] [RN:R01061 R01063],Energy,C1,NA,Reductive pentose phosphate cycle (Calvin cycle),3,MKF
Rubio_Protillo,k141_2849995__full-cat_2_5,Rubio_Protillo_k141_2849995,K00134,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.13 1.2.1.59 1.2.1.12] [RN:R01061 R01063],Energy,C1,NA,"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",3,MKF
Rubio_Protillo,k141_2865916__full-cat_1_11,Rubio_Protillo_k141_2865916,K02051,ABC.SN.S; sulfonate/nitrate/taurine transport system substrate-binding protein,Transporters,NA,NA,NitT/TauT family transport system,2,MF
Rubio_Protillo,k141_286818__full-cat_1_4,Rubio_Protillo_k141_286818,K01735,3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MKTF
Rubio_Protillo,k141_286818__full-cat_1_5,Rubio_Protillo_k141_286818,K00891,shikimate kinase [EC:2.7.1.71] [RN:R02412],Organic Nitrogen,Amino Acid,NA,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",2,MTF
Rubio_Protillo,k141_287142__full-cat_1_95,Rubio_Protillo_k141_287142,GH16,"GH16 xyloglucan:xyloglucosyltransferase (EC 2.4.1.207); keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103); endo-1,3-beta-glucanase / laminarinase (EC 3.2.1.39); endo-1,3(4)-beta-glucanase (EC 3.2.1.6); licheninase (EC 3.2.1.73); beta-agarase (EC 3.2.1.81); kappa;-carrageenase (EC 3.2.1.83); xyloglucanase (EC 3.2.1.151); endo-beta-1,3-galactanase (EC 3.2.1.181); [retaining] beta-porphyranase (EC 3.2.1.178); hyaluronidase (EC 3.2.1.35); endo-beta-1,4-galactosidase (EC 3.2.1.-); chitin beta-1,6-glucanosyltransferase (EC 2.4.1.-); beta-transglycosidase (EC 2.4.1.-); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-galactanase (EC 3.2.1.181)",carbon utilization,CAZY,"Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Sulf-Polysachharides Backbone Cleavage",Glycoside Hydrolases,2,MKEF
Rubio_Protillo,k141_2873461__full-cat_1_14,Rubio_Protillo_k141_2873461,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",2,MF
Rubio_Protillo,k141_2874344__full-cat_2_5,Rubio_Protillo_k141_2874344,K11963,urtE; urea transport system ATP-binding protein,Transporters,NA,NA,Urea transport system,3,MF
Rubio_Protillo,k141_2875205__full-cat_2_7,Rubio_Protillo_k141_2875205,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,3,MF
Rubio_Protillo,k141_2887241__full-cat_2_4,Rubio_Protillo_k141_2887241,GT60,GT60 UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: hydroxyproline polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-),carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
Rubio_Protillo,k141_2895070__full-cat_2_3,Rubio_Protillo_k141_2895070,K02003,ABC.CD.A;,Transporters,NA,NA,Putative ABC transport system,3,MF
Rubio_Protillo,k141_2897877__full-cat_1_34,Rubio_Protillo_k141_2897877,NA,NA,NA,NA,NA,NA,1,MK
Rubio_Protillo,k141_2914335__full-cat_2_4,Rubio_Protillo_k141_2914335,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_2915458__full-cat_2_2,Rubio_Protillo_k141_2915458,K09811,ftsX; cell division transport system permease protein,Transporters,NA,NA,Cell division transport system,3,MF
Rubio_Protillo,k141_2920545__full-cat_2_13,Rubio_Protillo_k141_2920545,K01933,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1] [RN:R04208],MISC,Information systems,Nucleotide,"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",3,MKF
Rubio_Protillo,k141_2934779__full-cat_1_23,Rubio_Protillo_k141_2934779,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,2,M
Rubio_Protillo,k141_2937496__full-cat_2_3,Rubio_Protillo_k141_2937496,NA,NA,NA,NA,NA,NA,3,MKEF
Rubio_Protillo,k141_2946218__full-cat_2_2,Rubio_Protillo_k141_2946218,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_2949207__full-cat_1_5,Rubio_Protillo_k141_2949207,K00762,orotate phosphoribosyltransferase [EC:2.4.2.10] [RN:R01870],MISC,Information systems,Nucleotide,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",2,MKF
Rubio_Protillo,k141_2949207__full-cat_1_11,Rubio_Protillo_k141_2949207,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_2949207__full-cat_1_13,Rubio_Protillo_k141_2949207,NA,NA,NA,NA,NA,NA,2,MKE
Rubio_Protillo,k141_2949207__full-cat_1_14,Rubio_Protillo_k141_2949207,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_2949207__full-cat_1_21,Rubio_Protillo_k141_2949207,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_2949207__full-cat_1_23,Rubio_Protillo_k141_2949207,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_2962749__full-cat_1_4,Rubio_Protillo_k141_2962749,AA7,AA7 glucooligosaccharide oxidase (EC 1.1.3.-); chitooligosaccharide oxidase (EC 1.1.3.-),carbon utilization,CAZY,NA,Auxiliary Activities,2,MF
Rubio_Protillo,k141_2970847__full-cat_2_5,Rubio_Protillo_k141_2970847,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
Rubio_Protillo,k141_2972087__full-cat_1_22,Rubio_Protillo_k141_2972087,NA,NA,NA,NA,NA,NA,1,MKF
Rubio_Protillo,k141_2973221__full-cat_1_3,Rubio_Protillo_k141_2973221,GH33,GH33 sialidase or neuraminidase (EC 3.2.1.18); trans-sialidase (EC 2.4.1.-); anhydrosialidase (EC 4.2.2.15); Kdo hydrolase (EC 3.2.1.-); 2-keto-3-deoxynononic acid hydrolase / KDNase (EC 3.2.1.-),carbon utilization,CAZY,NA,Glycoside Hydrolases,2,MF
Rubio_Protillo,k141_2996224__full-cat_2_2,Rubio_Protillo_k141_2996224,GT4,"GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MKF
Rubio_Protillo,k141_2996224__full-cat_2_3,Rubio_Protillo_k141_2996224,GT10,"GT10 galactoside alpha-1,3/1,4-L-fucosyltransferase (EC 2.4.1.65); galactoside alpha-1,3-L-fucosyltransferase (EC 2.4.1.152); glycoprotein alpha-1,3-L-fucosyltransferase (EC 2.4.1.214)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
Rubio_Protillo,k141_2996224__full-cat_2_6,Rubio_Protillo_k141_2996224,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3010576__full-cat_2_4,Rubio_Protillo_k141_3010576,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,3,MF
Rubio_Protillo,k141_3069923__full-cat_2_4,Rubio_Protillo_k141_3069923,NA,NA,NA,NA,NA,NA,3,MKEF
Rubio_Protillo,k141_3083705__full-cat_2_3,Rubio_Protillo_k141_3083705,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3147401__full-cat_2_2,Rubio_Protillo_k141_3147401,K01992,ABC-2.P; ABC-2 type transport system permease protein,Transporters,NA,NA,ABC-2 type transport system,3,MF
Rubio_Protillo,k141_3190812__full-cat_1_3,Rubio_Protillo_k141_3190812,NA,NA,NA,NA,NA,NA,2,MKF
Rubio_Protillo,k141_3193585__full-cat_2_3,Rubio_Protillo_k141_3193585,K00161,pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209],carbon utilization,pyruvate metabolism,NA,"Pyruvate oxidation, pyruvate => acetyl-CoA",3,MKTF
Rubio_Protillo,k141_3207649__full-cat_1_3,Rubio_Protillo_k141_3207649,NA,NA,NA,NA,NA,NA,2,MKF
Rubio_Protillo,k141_3210080__full-cat_2_4,Rubio_Protillo_k141_3210080,M17,"Catlytic type: Metallo; any N-terminal amino acid can be released from dipeptides and polypeptides, although there is a preference for leucine; bonds with proline in P1 are not cleaved; maximally active between pH 9 and 9.5",Organic Nitrogen,Peptidase,NA,Aminopeptidases,3,MF
Rubio_Protillo,k141_3210080__full-cat_2_5,Rubio_Protillo_k141_3210080,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3213644__full-cat_1_9,Rubio_Protillo_k141_3213644,GT30,GT30 CMP-beta-KDO: alpha-3-deoxy-D-manno-octulosonic-acid (KDO) transferase (EC 2.4.99.-).,carbon utilization,CAZY,NA,GlycosylTransferases,2,MF
Rubio_Protillo,k141_3213644__full-cat_1_12,Rubio_Protillo_k141_3213644,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_3243786__full-cat_1_19,Rubio_Protillo_k141_3243786,NA,NA,NA,NA,NA,NA,2,MK
Rubio_Protillo,k141_3247586__full-cat_2_6,Rubio_Protillo_k141_3247586,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3247586__full-cat_2_14,Rubio_Protillo_k141_3247586,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3266781__full-cat_2_3,Rubio_Protillo_k141_3266781,GH78,"GH78 alpha-L-rhamnosidase (EC 3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC 3.2.1.174); L-Rhap-alpha-1,3-D-Apif -specific alpha-1,3-L-rhamnosidase (EC 3.2.1.-)",carbon utilization,CAZY,"Pectin Oligo Cleavage, Rhamnose Oligo cleavage",Glycoside Hydrolases,3,M
Rubio_Protillo,k141_3266781__full-cat_2_3,Rubio_Protillo_k141_3266781,GH116,GH116 beta-glucosidase (EC 3.2.1.21); beta-xylosidase (EC 3.2.1.37); acid beta-glucosidase/beta-glucosylceramidase (EC 3.2.1.45); beta-N-acetylglucosaminidase (EC 3.2.1.52),carbon utilization,CAZY,"Amorphous Cellulose Oligo Cleavage, Chitin Oligo Cleavage",Glycoside Hydrolases,3,M
Rubio_Protillo,k141_3266781__full-cat_2_4,Rubio_Protillo_k141_3266781,NA,NA,NA,NA,NA,NA,3,MK
Rubio_Protillo,k141_3266781__full-cat_2_6,Rubio_Protillo_k141_3266781,K01512,acylphosphatase,carbon utilization,pyruvate metabolism,NA,pyruvate metabolism,3,M
Rubio_Protillo,k141_3275580__full-cat_1_8,Rubio_Protillo_k141_3275580,K09883,cobT; cobaltochelatase CobT [EC:6.6.1.2],MISC,aerobic corrin ring synthesis,NA,"Cobalamin biosynthesis, precorrin2 => cobinamide",2,MKF
Rubio_Protillo,k141_3304474__full-cat_2_4,Rubio_Protillo_k141_3304474,K01610,phosphoenolpyruvate carboxykinase [EC:4.1.1.32 4.1.1.49] [RN:R00431 R00726 R00341],carbon utilization,central carbon,glycolysis,"Gluconeogenesis, oxaloacetate => fructose-6P",3,MKF
Rubio_Protillo,k141_3312495__full-cat_2_6,Rubio_Protillo_k141_3312495,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3314198__full-cat_1_6,Rubio_Protillo_k141_3314198,GH109,GH109 alpha-N-acetylgalactosaminidase (EC 3.2.1.49),carbon utilization,CAZY,Mucin Oligo Cleavage,Glycoside Hydrolases,2,MKF
Rubio_Protillo,k141_331423__full-cat_1_6,Rubio_Protillo_k141_331423,K09883,cobT; cobaltochelatase CobT [EC:6.6.1.2],MISC,aerobic corrin ring synthesis,NA,"Cobalamin biosynthesis, precorrin2 => cobinamide",2,MKF
Rubio_Protillo,k141_3330018__full-cat_2_25,Rubio_Protillo_k141_3330018,M26,Catlytic type: Metallo; cleaves the heavy chain of human IgA1 at the Pro227-Thr228 bond; tightly associated with the bacterial cell surface,Organic Nitrogen,Peptidase,NA,Endopeptidases,3,M
Rubio_Protillo,k141_3330915__full-cat_1_4,Rubio_Protillo_k141_3330915,NA,NA,NA,NA,NA,NA,1,MKF
Rubio_Protillo,k141_3432002__full-cat_2_2,Rubio_Protillo_k141_3432002,NA,NA,NA,NA,NA,NA,3,MK
Rubio_Protillo,k141_3445125__full-cat_2_4,Rubio_Protillo_k141_3445125,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_3448797__0_partial-cat_1_2,Rubio_Protillo_k141_3448797,K01785,aldose 1-epimerase [EC:5.1.3.3] [RN:R10619],carbon utilization,central carbon,glycolysis,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",2,MF
Rubio_Protillo,k141_3448797__0_partial-cat_1_2,Rubio_Protillo_k141_3448797,K01785,aldose 1-epimerase,carbon utilization (Woodcroft),sugar utilization (woodcroft),galactose degradation,Galactose metabolism,2,MF
Rubio_Protillo,k141_3448797__0_partial-cat_1_5,Rubio_Protillo_k141_3448797,NA,NA,NA,NA,NA,NA,2,MKF
Rubio_Protillo,k141_347985__full-cat_1_12,Rubio_Protillo_k141_347985,K01494,dCTP deaminase [EC:3.5.4.13] [RN:R02325],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",1,M
Rubio_Protillo,k141_3493208__full-cat_2_6,Rubio_Protillo_k141_3493208,K01990,ABC-2.A; ABC-2 type transport system ATP-binding protein,Transporters,NA,NA,ABC-2 type transport system,3,MF
Rubio_Protillo,k141_3536538__full-cat_2_3,Rubio_Protillo_k141_3536538,NA,NA,NA,NA,NA,NA,3,MKF
Rubio_Protillo,k141_363349__full-cat_2_14,Rubio_Protillo_k141_363349,GT25,"GT25 lipopolysaccharide beta-1,4-galactosyltransferase (EC 2.4.1.-); beta-1,3-glucosyltransferase (EC 2.4.1.-); beta-1,2-glucosyltransferase (EC 2.4.1.-); beta-1,2-galactosyltransferase (EC 2.4.1.-); LPS beta-1,4-galactosyltransferase (EC 2.4.1.-); occidiofungin beta-xylosyltransferase (EC 2.4.2.-); UDP-Gal:procollagen beta-galactosyltransferase (EC 2.4.1.50)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MKF
