	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with host benefits	Viral genes with unknown function	Viral structure genes	Viral replication genes	Viral genes with viral benefits
k141_4595470__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4595883__full-cat_2	2	False	False	7	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	1.0
k141_4596176__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	0.0	0.0	0.0	1.0	0.0
k141_4597111__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4597113__full-cat_1	1	False	False	13	0	0	False	0.0	6.0	0.0	7.0	0.0	0.0	0.0
k141_4599571__full-cat_2	2	False	False	16	0	0	False	0.0625	10.0	3.0	3.0	0.0	0.0	0.0
k141_460041__full-cat_1	1	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4603055__full-cat_2	2	False	False	9	3	0	False	0.1111111111111111	8.0	1.0	0.0	0.0	0.0	0.0
k141_4604652__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_4605691__full-cat_2	2	False	False	9	0	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_4606560__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4607051__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4607639__full-cat_2	2	False	False	5	2	1	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4612685__full-cat_2	2	False	False	9	0	0	False	0.0	6.0	0.0	3.0	0.0	0.0	0.0
k141_4612946__full-cat_1	1	False	False	6	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	1.0
k141_4613227__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4614308__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4614376__full-cat_1	1	False	False	10	0	0	False	0.0	8.0	1.0	1.0	0.0	0.0	0.0
k141_4614522__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4615440__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_4616510__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_4616800__full-cat_2	2	False	False	39	3	0	True	0.02564102564102564	29.0	2.0	7.0	0.0	0.0	1.0
k141_4618312__full-cat_2	2	False	False	5	2	0	False	0.4	3.0	2.0	0.0	0.0	0.0	0.0
k141_4618407__full-cat_2	2	False	False	4	3	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_4619576__full-cat_2	2	False	False	6	1	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4621446__full-cat_2	2	False	False	19	1	0	False	0.05263157894736842	15.0	1.0	3.0	0.0	0.0	0.0
k141_4622679__full-cat_2	2	False	False	7	2	2	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_4623764__full-cat_2	2	False	False	8	3	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_4623844__full-cat_2	2	False	False	16	7	0	False	0.0	16.0	0.0	0.0	0.0	0.0	0.0
k141_4625448__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_4627150__full-cat_1	1	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4630100__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4631288__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4633458__full-cat_2	2	False	False	8	4	0	False	0.25	6.0	2.0	0.0	0.0	0.0	0.0
k141_463437__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4635954__full-cat_2	2	False	False	14	8	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k141_4636899__full-cat_1	1	False	False	19	0	0	False	0.0	10.0	2.0	5.0	1.0	1.0	0.0
k141_463726__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	5.0	2.0	0.0	0.0	0.0	0.0
k141_4638906__full-cat_1	1	False	False	24	1	0	False	0.0	22.0	1.0	1.0	0.0	0.0	0.0
k141_4638980__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4642226__full-cat_2	2	False	False	8	0	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_4643429__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4643720__full-cat_1	1	False	False	22	0	0	False	0.0	16.0	1.0	3.0	1.0	1.0	0.0
k141_4643851__full-cat_1	1	False	False	7	2	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_4645267__full-cat_2	2	False	False	24	7	0	False	0.0	22.0	1.0	1.0	0.0	0.0	0.0
k141_4647248__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4648555__full-cat_1	1	False	False	15	6	0	False	0.0	11.0	3.0	0.0	0.0	1.0	0.0
k141_4649228__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_465096__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_4651037__full-cat_2	2	False	False	12	1	1	False	0.0	10.0	1.0	1.0	0.0	0.0	0.0
k141_4651573__full-cat_2	2	False	False	20	1	0	False	0.0	12.0	1.0	7.0	0.0	0.0	0.0
k141_4653285__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4654880__full-cat_2	2	False	False	51	8	1	False	0.0196078431372549	47.0	1.0	2.0	0.0	1.0	0.0
k141_4654954__full-cat_1	1	False	False	4	1	0	False	0.5	2.0	2.0	0.0	0.0	0.0	0.0
k141_4655462__full-cat_2	2	False	False	12	0	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_465571__full-cat_2	2	False	False	14	8	0	False	0.0	13.0	0.0	1.0	0.0	0.0	0.0
k141_4657693__full-cat_2	2	False	False	12	1	0	False	0.08333333333333333	8.0	2.0	2.0	0.0	0.0	0.0
k141_4659628__0_partial-cat_1	1	False	False	18	6	0	True	0.16666666666666666	13.0	3.0	0.0	0.0	2.0	0.0
k141_4660933__full-cat_1	1	False	False	16	0	0	False	0.0625	12.0	1.0	3.0	0.0	0.0	0.0
k141_4664226__full-cat_2	2	False	False	9	2	0	False	0.2222222222222222	5.0	2.0	2.0	0.0	0.0	0.0
k141_466578__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	4.0	2.0	1.0	0.0	0.0	0.0
k141_4667028__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4667083__full-cat_2	2	False	False	9	4	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_467253__full-cat_2	2	False	False	12	7	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_4673112__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_467515__full-cat_2	2	False	False	14	7	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k141_4677083__full-cat_2	2	False	False	6	2	0	True	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_4678891__full-cat_2	2	False	False	18	2	0	False	0.0	16.0	2.0	0.0	0.0	0.0	0.0
k141_4678974__full-cat_2	2	False	False	21	2	0	False	0.0	19.0	1.0	0.0	0.0	1.0	0.0
k141_4681834__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_4682250__full-cat_2	2	False	False	18	6	1	False	0.1111111111111111	14.0	3.0	1.0	0.0	0.0	0.0
k141_4684694__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_468514__full-cat_2	2	False	False	6	0	0	False	0.3333333333333333	4.0	2.0	0.0	0.0	0.0	0.0
k141_4686786__full-cat_1	1	False	False	27	0	1	False	0.0	23.0	0.0	3.0	0.0	1.0	0.0
k141_468868__full-cat_2	2	False	False	9	5	0	False	0.1111111111111111	8.0	1.0	0.0	0.0	0.0	0.0
k141_46913__full-cat_2	2	False	False	8	3	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_4692299__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_469249__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_4693213__full-cat_1	1	False	False	37	1	0	False	0.0	32.0	1.0	3.0	0.0	1.0	0.0
k141_4702994__full-cat_2	2	False	False	2	1	0	False	0.0	1.0	0.0	1.0	0.0	0.0	0.0
k141_4707861__full-cat_2	2	False	False	18	1	0	False	0.0	17.0	1.0	0.0	0.0	0.0	0.0
k141_4708023__full-cat_1	1	False	False	8	0	1	False	0.0	5.0	0.0	1.0	1.0	1.0	0.0
k141_4708483__full-cat_1	1	False	False	13	1	0	False	0.0	11.0	0.0	2.0	0.0	0.0	0.0
k141_4710914__full-cat_2	2	False	False	5	2	1	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4714280__full-cat_1	1	False	False	19	2	0	False	0.05263157894736842	13.0	1.0	4.0	1.0	0.0	0.0
k141_4715134__full-cat_2	2	False	False	7	1	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
k141_4717286__full-cat_2	2	False	False	7	2	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
k141_4720114__full-cat_2	2	False	False	12	2	0	False	0.0	10.0	1.0	1.0	0.0	0.0	0.0
k141_4721670__full-cat_2	2	False	False	5	3	0	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_4723062__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4725430__full-cat_1	1	False	False	35	2	0	False	0.02857142857142857	22.0	5.0	5.0	0.0	2.0	1.0
k141_4725627__full-cat_2	2	False	False	13	5	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_4733468__full-cat_2	2	False	False	9	2	0	True	0.0	7.0	1.0	1.0	0.0	0.0	0.0
k141_4733793__full-cat_1	1	False	False	17	0	0	False	0.0	8.0	1.0	6.0	1.0	1.0	0.0
k141_473600__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_4741004__full-cat_1	1	False	False	7	0	0	False	0.0	2.0	0.0	5.0	0.0	0.0	0.0
k141_4744094__full-cat_2	2	False	False	7	4	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_4745391__full-cat_2	2	False	False	3	1	0	True	0.3333333333333333	1.0	1.0	0.0	0.0	1.0	0.0
k141_4749808__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4751469__full-cat_2	2	False	False	4	0	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
k141_4751632__full-cat_2	2	False	False	9	2	0	False	0.3333333333333333	5.0	4.0	0.0	0.0	0.0	0.0
k141_4751902__full-cat_2	2	False	False	7	2	0	False	0.0	5.0	2.0	0.0	0.0	0.0	0.0
k141_475288__full-cat_2	2	False	False	6	2	0	True	0.0	5.0	0.0	0.0	0.0	1.0	0.0
k141_4753540__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_4754765__full-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_47564__full-cat_2	2	False	False	15	3	0	False	0.0	14.0	1.0	0.0	0.0	0.0	0.0
k141_4761931__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k141_4762938__full-cat_1	1	False	False	15	1	0	False	0.0	10.0	1.0	3.0	1.0	0.0	0.0
k141_4764074__full-cat_2	2	False	False	6	1	0	True	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4764934__full-cat_2	2	False	False	8	3	1	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_4765694__full-cat_2	2	False	False	12	5	0	False	0.25	9.0	3.0	0.0	0.0	0.0	0.0
k141_4768948__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_4770663__full-cat_2	2	False	False	11	5	0	False	0.09090909090909091	9.0	1.0	1.0	0.0	0.0	0.0
k141_4772256__full-cat_2	2	False	False	7	2	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
k141_4774001__full-cat_2	2	False	False	13	4	0	True	0.0	10.0	0.0	0.0	0.0	3.0	0.0
k141_4774612__full-cat_2	2	False	False	17	7	0	False	0.0	17.0	0.0	0.0	0.0	0.0	0.0
k141_4777158__full-cat_2	2	False	False	8	1	0	True	0.0	6.0	1.0	0.0	0.0	1.0	0.0
k141_4778049__full-cat_2	2	False	False	6	1	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4780659__full-cat_1	1	False	False	3	1	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
k141_4782217__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4787935__full-cat_2	2	False	False	4	1	0	True	0.0	3.0	0.0	0.0	0.0	1.0	0.0
k141_4789333__full-cat_2	2	False	False	13	1	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
k141_4790834__0_partial_1-cat_1	1	False	False	39	8	0	False	0.10256410256410256	28.0	7.0	4.0	0.0	0.0	0.0
k141_4800348__full-cat_2	2	False	False	14	6	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k141_4803579__0_partial-cat_1	1	False	False	14	5	0	True	0.35714285714285715	9.0	5.0	0.0	0.0	0.0	0.0
k141_4805617__full-cat_2	2	False	False	5	4	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_481877__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_4823765__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	0.0	1.0	0.0	0.0
k141_4823998__full_1-cat_1	1	False	False	38	11	0	False	0.0	28.0	3.0	6.0	1.0	0.0	0.0
k141_4824668__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4826460__full-cat_2	2	False	False	11	2	0	False	0.09090909090909091	10.0	1.0	0.0	0.0	0.0	0.0
k141_4826894__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_4827334__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4829778__full-cat_2	2	False	False	25	6	0	False	0.0	23.0	0.0	2.0	0.0	0.0	0.0
k141_4831354__full-cat_1	1	False	False	4	0	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_483457__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_4834933__full-cat_1	1	False	False	7	0	0	False	0.0	3.0	2.0	1.0	0.0	1.0	0.0
k141_4835470__full-cat_2	2	False	False	9	4	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_4842785__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_4842861__full-cat_1	1	False	False	32	1	1	False	0.0625	20.0	6.0	6.0	0.0	0.0	0.0
k141_4845967__full-cat_2	2	False	False	8	0	0	True	0.0	6.0	1.0	0.0	0.0	1.0	0.0
k141_4851607__full-cat_1	1	False	False	18	0	0	False	0.05555555555555555	15.0	2.0	1.0	0.0	0.0	0.0
k141_4851996__full-cat_2	2	False	False	9	4	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_4854257__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_4858144__full-cat_1	1	False	False	18	1	0	False	0.0	14.0	2.0	2.0	0.0	0.0	0.0
k141_4863706__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4865049__full-cat_2	2	False	False	8	1	2	False	0.5	4.0	4.0	0.0	0.0	0.0	0.0
k141_4865443__full-cat_2	2	False	False	26	4	0	False	0.038461538461538464	23.0	3.0	0.0	0.0	0.0	0.0
k141_4866376__full-cat_2	2	False	False	13	5	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
k141_4867159__full-cat_1	1	False	False	5	0	0	False	0.0	2.0	1.0	0.0	0.0	2.0	0.0
k141_4867428__full-cat_2	2	False	False	4	1	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
k141_4867667__full-cat_1	1	False	False	12	0	0	False	0.0	9.0	1.0	2.0	0.0	0.0	0.0
k141_4868421__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4869820__full-cat_2	2	False	False	4	2	0	False	0.5	2.0	2.0	0.0	0.0	0.0	0.0
k141_4874308__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_4874488__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4874535__full-cat_2	2	False	False	10	4	1	False	0.5	4.0	5.0	1.0	0.0	0.0	0.0
k141_4874990__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4875409__full-cat_1	1	False	False	51	3	0	False	0.0392156862745098	38.0	5.0	7.0	1.0	0.0	0.0
k141_4875574__full-cat_2	2	False	False	9	3	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_4878370__full-cat_2	2	False	False	5	0	0	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_488179__full-cat_2	2	False	False	18	1	0	False	0.0	15.0	2.0	1.0	0.0	0.0	0.0
k141_4882022__full-cat_2	2	False	False	5	1	0	False	0.2	3.0	2.0	0.0	0.0	0.0	0.0
k141_4882858__full-cat_2	2	False	False	8	0	0	False	0.0	6.0	0.0	2.0	0.0	0.0	0.0
k141_4883816__full-cat_1	1	False	False	9	0	0	False	0.0	2.0	1.0	6.0	0.0	0.0	0.0
k141_4884855__full-cat_1	1	False	False	16	0	0	False	0.0	16.0	0.0	0.0	0.0	0.0	0.0
k141_4885322__full-cat_2	2	False	False	5	3	1	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4885935__full-cat_2	2	False	False	5	3	0	False	0.4	2.0	2.0	1.0	0.0	0.0	0.0
k141_4886486__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_4886613__full-cat_1	1	False	False	53	0	0	False	0.0	45.0	2.0	6.0	0.0	0.0	0.0
k141_4887236__full-cat_1	1	False	False	6	0	0	False	0.0	4.0	1.0	1.0	0.0	0.0	0.0
k141_4889339__full-cat_2	2	False	False	29	4	0	False	0.034482758620689655	23.0	3.0	3.0	0.0	0.0	0.0
k141_4893254__full-cat_2	2	False	False	5	0	0	False	0.0	3.0	1.0	1.0	0.0	0.0	0.0
k141_4895069__full-cat_2	2	False	False	10	4	0	True	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_4897812__full-cat_2	2	False	False	12	4	0	False	0.25	9.0	3.0	0.0	0.0	0.0	0.0
k141_4898326__full-cat_2	2	False	False	7	0	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_4898703__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_4902053__full-cat_2	2	False	False	8	4	0	False	0.125	6.0	1.0	1.0	0.0	0.0	0.0
k141_4905620__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_4909595__full-cat_1	1	False	False	6	0	0	False	0.16666666666666666	4.0	2.0	0.0	0.0	0.0	0.0
k141_4909965__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_491069__full-cat_2	2	False	False	7	2	0	False	0.0	6.0	0.0	0.0	0.0	1.0	0.0
k141_4912186__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4913319__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_4913997__full-cat_2	2	False	False	8	4	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_4914177__full-cat_1	1	False	False	26	0	0	False	0.0	19.0	2.0	4.0	1.0	0.0	0.0
k141_4914805__full-cat_2	2	False	False	8	4	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_4915707__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_4918841__full-cat_2	2	False	False	3	0	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
k141_4919174__full-cat_2	2	False	False	10	4	0	False	0.0	9.0	0.0	0.0	0.0	1.0	0.0
k141_4919630__full-cat_2	2	False	False	7	3	0	True	0.0	6.0	0.0	0.0	0.0	1.0	0.0
k141_4923053__full-cat_2	2	False	False	5	0	1	False	0.4	3.0	2.0	0.0	0.0	0.0	0.0
k141_4923822__full-cat_2	2	False	False	10	0	0	False	0.1	7.0	2.0	1.0	0.0	0.0	0.0
k141_4933547__full-cat_2	2	False	False	6	3	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_4934616__full-cat_2	2	False	False	10	2	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_4939605__full-cat_1	1	False	False	7	3	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_4946024__full-cat_2	2	False	False	6	1	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_4946567__full-cat_1	1	False	False	17	4	0	False	0.0	16.0	1.0	0.0	0.0	0.0	0.0
k141_4947430__full-cat_1	1	False	False	41	16	1	False	0.04878048780487805	32.0	3.0	4.0	2.0	0.0	0.0
k141_4949038__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4950615__full-cat_2	2	False	False	36	16	0	False	0.0	31.0	1.0	3.0	0.0	1.0	0.0
k141_4950751__full-cat_1	1	False	False	7	0	0	False	0.0	4.0	1.0	1.0	1.0	0.0	0.0
k141_4951539__full-cat_2	2	False	False	7	3	1	True	0.0	5.0	0.0	0.0	0.0	2.0	0.0
k141_495164__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_4952299__0_partial_1-cat_1	1	False	False	17	0	0	False	0.0	9.0	3.0	4.0	1.0	0.0	0.0
k141_4952377__full-cat_1	1	False	False	28	0	0	False	0.03571428571428571	17.0	4.0	2.0	2.0	2.0	1.0
k141_4952812__full-cat_1	1	False	False	14	1	0	False	0.0	12.0	0.0	2.0	0.0	0.0	0.0
k141_4953383__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_4953866__full-cat_2	2	False	False	10	4	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_4955376__full-cat_2	2	False	False	7	2	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_4955663__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_4957502__full-cat_2	2	False	False	5	3	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_4962350__full-cat_2	2	False	False	6	3	0	False	0.0	4.0	0.0	2.0	0.0	0.0	0.0
k141_4964499__full-cat_1	1	False	False	11	3	0	False	0.18181818181818182	9.0	2.0	0.0	0.0	0.0	0.0
k141_4964702__full-cat_2	2	False	False	25	5	0	False	0.0	20.0	2.0	3.0	0.0	0.0	0.0
k141_4964878__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4966085__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_4967734__full-cat_1	1	False	False	22	0	0	False	0.0	16.0	2.0	3.0	0.0	1.0	0.0
k141_4968501__full-cat_1	1	False	False	13	0	0	False	0.0	7.0	2.0	4.0	0.0	0.0	0.0
k141_497055__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_4970581__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
k141_4972312__full-cat_2	2	False	False	18	1	0	False	0.0	16.0	0.0	2.0	0.0	0.0	0.0
k141_4976816__full-cat_1	1	False	False	12	0	0	False	0.16666666666666666	7.0	4.0	0.0	1.0	0.0	0.0
k141_4978606__full-cat_2	2	False	False	5	1	1	False	0.0	3.0	1.0	1.0	0.0	0.0	0.0
k141_4984718__full-cat_2	2	False	False	6	3	0	True	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4986787__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_498686__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4988644__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_499103__full-cat_1	1	False	False	8	0	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_4991909__full-cat_2	2	False	False	11	3	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k141_4992006__full-cat_2	2	False	False	5	3	0	False	0.4	2.0	2.0	1.0	0.0	0.0	0.0
k141_4996313__full-cat_1	1	False	False	5	3	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_4998443__full-cat_1	1	False	False	15	1	0	False	0.0	11.0	0.0	4.0	0.0	0.0	0.0
k141_499949__full-cat_2	2	False	False	11	6	0	False	0.09090909090909091	10.0	1.0	0.0	0.0	0.0	0.0
k141_5000252__full-cat_1	1	False	False	13	0	0	False	0.07692307692307693	12.0	1.0	0.0	0.0	0.0	0.0
k141_5000762__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_500277__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_5002928__full-cat_2	2	False	False	15	8	0	False	0.0	15.0	0.0	0.0	0.0	0.0	0.0
k141_5010488__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_5012614__full-cat_1	1	False	False	6	0	0	False	0.0	3.0	0.0	2.0	0.0	1.0	0.0
k141_5014266__full-cat_2	2	False	False	12	1	0	False	0.0	10.0	1.0	1.0	0.0	0.0	0.0
k141_501493__full-cat_2	2	False	False	4	2	0	False	0.0	2.0	2.0	0.0	0.0	0.0	0.0
k141_5015232__full-cat_2	2	False	False	8	4	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_5017783__full-cat_2	2	False	False	13	0	0	False	0.0	12.0	1.0	0.0	0.0	0.0	0.0
