genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Rubio_Protillo_k141_3266781.fa,2295_0,0.050000000000000044,single,ANImf,2295
Rubio_Protillo_k141_3272548.fa,2296_0,0.050000000000000044,single,ANImf,2296
Rubio_Protillo_k141_3285088.fa,2297_0,0.050000000000000044,single,ANImf,2297
Rubio_Protillo_k141_3292312.fa,2298_0,0.050000000000000044,single,ANImf,2298
Rubio_Protillo_k141_3300769.fa,2299_0,0.050000000000000044,single,ANImf,2299
Rubio_Protillo_k141_331423.fa,2300_0,0.050000000000000044,single,ANImf,2300
Rubio_Protillo_k141_3319871.fa,2301_0,0.050000000000000044,single,ANImf,2301
Rubio_Protillo_k141_3326884.fa,2302_0,0.050000000000000044,single,ANImf,2302
Rubio_Protillo_k141_3343730.fa,2303_0,0.050000000000000044,single,ANImf,2303
Rubio_Protillo_k141_3363004.fa,2304_0,0.050000000000000044,single,ANImf,2304
Rubio_Protillo_k141_3397456.fa,2305_0,0.050000000000000044,single,ANImf,2305
Rubio_Protillo_k141_3407583.fa,2306_0,0.050000000000000044,single,ANImf,2306
Rubio_Protillo_k141_3423951.fa,2307_0,0.050000000000000044,single,ANImf,2307
Rubio_Protillo_k141_3432002.fa,2308_0,0.050000000000000044,single,ANImf,2308
Rubio_Protillo_k141_3437264.fa,2309_0,0.050000000000000044,single,ANImf,2309
Rubio_Protillo_k141_3438770.fa,2310_0,0.050000000000000044,single,ANImf,2310
Rubio_Protillo_k141_3446781.fa,2311_0,0.050000000000000044,single,ANImf,2311
Rubio_Protillo_k141_3447104.fa,2312_0,0.050000000000000044,single,ANImf,2312
Rubio_Protillo_k141_3454629.fa,2313_0,0.050000000000000044,single,ANImf,2313
Rubio_Protillo_k141_3465336.fa,2314_0,0.050000000000000044,single,ANImf,2314
Rubio_Protillo_k141_3467955.fa,2315_0,0.050000000000000044,single,ANImf,2315
Rubio_Protillo_k141_3472088.fa,2316_0,0.050000000000000044,single,ANImf,2316
Rubio_Protillo_k141_3509576.fa,2317_0,0.050000000000000044,single,ANImf,2317
Rubio_Protillo_k141_3526613.fa,2318_0,0.050000000000000044,single,ANImf,2318
Rubio_Protillo_k141_3562489.fa,2319_0,0.050000000000000044,single,ANImf,2319
Rubio_Protillo_k141_3568887.fa,2320_0,0.050000000000000044,single,ANImf,2320
Rubio_Protillo_k141_3575804.fa,2321_0,0.050000000000000044,single,ANImf,2321
Rubio_Protillo_k141_358804.fa,2322_0,0.050000000000000044,single,ANImf,2322
Rubio_Protillo_k141_3591885.fa,2323_0,0.050000000000000044,single,ANImf,2323
Rubio_Protillo_k141_3631032.fa,2324_0,0.050000000000000044,single,ANImf,2324
Rubio_Protillo_k141_3660463.fa,2325_0,0.050000000000000044,single,ANImf,2325
Rubio_Protillo_k141_3673091.fa,2326_0,0.050000000000000044,single,ANImf,2326
Rubio_Protillo_k141_3684011.fa,2327_0,0.050000000000000044,single,ANImf,2327
Rubio_Protillo_k141_3687937.fa,2328_0,0.050000000000000044,single,ANImf,2328
Rubio_Protillo_k141_3694042.fa,2329_0,0.050000000000000044,single,ANImf,2329
Rubio_Protillo_k141_370779.fa,2330_0,0.050000000000000044,single,ANImf,2330
Rubio_Protillo_k141_3720554.fa,2331_0,0.050000000000000044,single,ANImf,2331
Rubio_Protillo_k141_3725099.fa,2332_0,0.050000000000000044,single,ANImf,2332
Rubio_Protillo_k141_3756023.fa,2333_0,0.050000000000000044,single,ANImf,2333
Rubio_Protillo_k141_3756226.fa,2334_0,0.050000000000000044,single,ANImf,2334
Rubio_Protillo_k141_3756811.fa,2335_0,0.050000000000000044,single,ANImf,2335
Rubio_Protillo_k141_3767793.fa,2336_0,0.050000000000000044,single,ANImf,2336
Rubio_Protillo_k141_3789731.fa,2337_0,0.050000000000000044,single,ANImf,2337
Rubio_Protillo_k141_3795857.fa,2338_0,0.050000000000000044,single,ANImf,2338
Rubio_Protillo_k141_3840272.fa,2339_0,0.050000000000000044,single,ANImf,2339
Rubio_Protillo_k141_3847343.fa,2340_0,0.050000000000000044,single,ANImf,2340
Rubio_Protillo_k141_3849926.fa,2341_0,0.050000000000000044,single,ANImf,2341
Rubio_Protillo_k141_3872860.fa,2342_0,0.050000000000000044,single,ANImf,2342
Rubio_Protillo_k141_3888045.fa,2343_0,0.050000000000000044,single,ANImf,2343
Rubio_Protillo_k141_3891220.fa,2344_0,0.050000000000000044,single,ANImf,2344
Rubio_Protillo_k141_3897338.fa,2345_0,0.050000000000000044,single,ANImf,2345
Rubio_Protillo_k141_3916148.fa,2346_0,0.050000000000000044,single,ANImf,2346
Rubio_Protillo_k141_3929607.fa,2347_0,0.050000000000000044,single,ANImf,2347
Rubio_Protillo_k141_3940655.fa,2348_0,0.050000000000000044,single,ANImf,2348
Rubio_Protillo_k141_3951509.fa,2349_0,0.050000000000000044,single,ANImf,2349
Rubio_Protillo_k141_3967857.fa,2350_0,0.050000000000000044,single,ANImf,2350
Rubio_Protillo_k141_3974915.fa,2351_0,0.050000000000000044,single,ANImf,2351
Rubio_Protillo_k141_398533.fa,2352_0,0.050000000000000044,single,ANImf,2352
Rubio_Protillo_k141_3992982.fa,2353_0,0.050000000000000044,single,ANImf,2353
Rubio_Protillo_k141_3997687.fa,2354_0,0.050000000000000044,single,ANImf,2354
Rubio_Protillo_k141_4028787.fa,2355_0,0.050000000000000044,single,ANImf,2355
Rubio_Protillo_k141_4047115.fa,2356_0,0.050000000000000044,single,ANImf,2356
Rubio_Protillo_k141_4047525.fa,2357_0,0.050000000000000044,single,ANImf,2357
Rubio_Protillo_k141_4057834.fa,2358_0,0.050000000000000044,single,ANImf,2358
Rubio_Protillo_k141_4076724.fa,2359_0,0.050000000000000044,single,ANImf,2359
Rubio_Protillo_k141_4079112.fa,2360_0,0.050000000000000044,single,ANImf,2360
Rubio_Protillo_k141_4099177.fa,2361_0,0.050000000000000044,single,ANImf,2361
Rubio_Protillo_k141_4116023.fa,2362_0,0.050000000000000044,single,ANImf,2362
Rubio_Protillo_k141_4168070.fa,2363_0,0.050000000000000044,single,ANImf,2363
Rubio_Protillo_k141_4204965.fa,2364_0,0.050000000000000044,single,ANImf,2364
Rubio_Protillo_k141_4220446.fa,2365_0,0.050000000000000044,single,ANImf,2365
Rubio_Protillo_k141_4247778.fa,2366_0,0.050000000000000044,single,ANImf,2366
Rubio_Protillo_k141_4253864.fa,2367_0,0.050000000000000044,single,ANImf,2367
Rubio_Protillo_k141_4263837.fa,2368_0,0.050000000000000044,single,ANImf,2368
Rubio_Protillo_k141_4272867.fa,2369_0,0.050000000000000044,single,ANImf,2369
Rubio_Protillo_k141_4289628.fa,2370_0,0.050000000000000044,single,ANImf,2370
Rubio_Protillo_k141_4291415.fa,2371_0,0.050000000000000044,single,ANImf,2371
Rubio_Protillo_k141_4291584.fa,2372_0,0.050000000000000044,single,ANImf,2372
Rubio_Protillo_k141_429261.fa,2373_0,0.050000000000000044,single,ANImf,2373
Rubio_Protillo_k141_4295320.fa,2374_0,0.050000000000000044,single,ANImf,2374
Rubio_Protillo_k141_4296254.fa,2375_0,0.050000000000000044,single,ANImf,2375
Rubio_Protillo_k141_4300751.fa,2376_0,0.050000000000000044,single,ANImf,2376
Rubio_Protillo_k141_4306000.fa,2377_0,0.050000000000000044,single,ANImf,2377
Rubio_Protillo_k141_4308841.fa,2378_0,0.050000000000000044,single,ANImf,2378
Rubio_Protillo_k141_43296.fa,2379_0,0.050000000000000044,single,ANImf,2379
Rubio_Protillo_k141_4333439.fa,2380_0,0.050000000000000044,single,ANImf,2380
Rubio_Protillo_k141_4342693.fa,2381_0,0.050000000000000044,single,ANImf,2381
Rubio_Protillo_k141_4352855.fa,2382_0,0.050000000000000044,single,ANImf,2382
Rubio_Protillo_k141_4353933.fa,2383_0,0.050000000000000044,single,ANImf,2383
Rubio_Protillo_k141_4357896.fa,2384_0,0.050000000000000044,single,ANImf,2384
Rubio_Protillo_k141_4376660.fa,2385_0,0.050000000000000044,single,ANImf,2385
Rubio_Protillo_k141_4382899.fa,2386_0,0.050000000000000044,single,ANImf,2386
Rubio_Protillo_k141_4413815.fa,2387_0,0.050000000000000044,single,ANImf,2387
Rubio_Protillo_k141_4425588.fa,2388_0,0.050000000000000044,single,ANImf,2388
Rubio_Protillo_k141_443541.fa,2389_0,0.050000000000000044,single,ANImf,2389
Rubio_Protillo_k141_4442065.fa,2390_0,0.050000000000000044,single,ANImf,2390
Rubio_Protillo_k141_44604.fa,2391_0,0.050000000000000044,single,ANImf,2391
Rubio_Protillo_k141_4465797.fa,2392_0,0.050000000000000044,single,ANImf,2392
Rubio_Protillo_k141_4467000.fa,2393_0,0.050000000000000044,single,ANImf,2393
Rubio_Protillo_k141_4493419.fa,2394_0,0.050000000000000044,single,ANImf,2394
Rubio_Protillo_k141_4537989.fa,2395_0,0.050000000000000044,single,ANImf,2395
Rubio_Protillo_k141_455095.fa,2396_0,0.050000000000000044,single,ANImf,2396
Rubio_Protillo_k141_4557319.fa,2397_0,0.050000000000000044,single,ANImf,2397
Rubio_Protillo_k141_4580096.fa,2398_0,0.050000000000000044,single,ANImf,2398
Rubio_Protillo_k141_4607051.fa,2399_0,0.050000000000000044,single,ANImf,2399
Rubio_Protillo_k141_4615440.fa,2400_0,0.050000000000000044,single,ANImf,2400
Rubio_Protillo_k141_4616800.fa,2401_0,0.050000000000000044,single,ANImf,2401
Rubio_Protillo_k141_4648555.fa,2402_0,0.050000000000000044,single,ANImf,2402
Rubio_Protillo_k141_4651573.fa,2403_0,0.050000000000000044,single,ANImf,2403
Rubio_Protillo_k141_4660933.fa,2404_0,0.050000000000000044,single,ANImf,2404
Rubio_Protillo_k141_467515.fa,2405_0,0.050000000000000044,single,ANImf,2405
Rubio_Protillo_k141_4678974.fa,2406_0,0.050000000000000044,single,ANImf,2406
Rubio_Protillo_k141_4707861.fa,2407_0,0.050000000000000044,single,ANImf,2407
Rubio_Protillo_k141_4720114.fa,2408_0,0.050000000000000044,single,ANImf,2408
Rubio_Protillo_k141_4762938.fa,2409_0,0.050000000000000044,single,ANImf,2409
Rubio_Protillo_k141_4765694.fa,2410_0,0.050000000000000044,single,ANImf,2410
Rubio_Protillo_k141_4770663.fa,2411_0,0.050000000000000044,single,ANImf,2411
Rubio_Protillo_k141_4790834.fa,2412_0,0.050000000000000044,single,ANImf,2412
Rubio_Protillo_k141_4803579.fa,2413_0,0.050000000000000044,single,ANImf,2413
Rubio_Protillo_k141_4829778.fa,2414_0,0.050000000000000044,single,ANImf,2414
Rubio_Protillo_k141_4851607.fa,2415_0,0.050000000000000044,single,ANImf,2415
Rubio_Protillo_k141_4858144.fa,2416_0,0.050000000000000044,single,ANImf,2416
Rubio_Protillo_k141_4865443.fa,2417_0,0.050000000000000044,single,ANImf,2417
Rubio_Protillo_k141_4867667.fa,2418_0,0.050000000000000044,single,ANImf,2418
Rubio_Protillo_k141_4874535.fa,2419_0,0.050000000000000044,single,ANImf,2419
Rubio_Protillo_k141_4875409.fa,2420_0,0.050000000000000044,single,ANImf,2420
Rubio_Protillo_k141_4886613.fa,2421_0,0.050000000000000044,single,ANImf,2421
Rubio_Protillo_k141_4909595.fa,2422_0,0.050000000000000044,single,ANImf,2422
Rubio_Protillo_k141_4967734.fa,2423_0,0.050000000000000044,single,ANImf,2423
Rubio_Protillo_k141_4968501.fa,2424_0,0.050000000000000044,single,ANImf,2424
Rubio_Protillo_k141_497055.fa,2425_0,0.050000000000000044,single,ANImf,2425
Rubio_Protillo_k141_5033885.fa,2426_0,0.050000000000000044,single,ANImf,2426
Rubio_Protillo_k141_5035123.fa,2427_0,0.050000000000000044,single,ANImf,2427
Rubio_Protillo_k141_5038004.fa,2428_0,0.050000000000000044,single,ANImf,2428
Rubio_Protillo_k141_5044834.fa,2429_0,0.050000000000000044,single,ANImf,2429
Rubio_Protillo_k141_5052154.fa,2430_0,0.050000000000000044,single,ANImf,2430
Rubio_Protillo_k141_5095323.fa,2431_0,0.050000000000000044,single,ANImf,2431
Rubio_Protillo_k141_5121585.fa,2432_0,0.050000000000000044,single,ANImf,2432
Rubio_Protillo_k141_5155890.fa,2433_0,0.050000000000000044,single,ANImf,2433
Rubio_Protillo_k141_5157966.fa,2434_0,0.050000000000000044,single,ANImf,2434
Rubio_Protillo_k141_5160318.fa,2435_0,0.050000000000000044,single,ANImf,2435
Rubio_Protillo_k141_5173457.fa,2436_0,0.050000000000000044,single,ANImf,2436
Rubio_Protillo_k141_5174160.fa,2437_0,0.050000000000000044,single,ANImf,2437
Rubio_Protillo_k141_5180645.fa,2438_0,0.050000000000000044,single,ANImf,2438
Rubio_Protillo_k141_5212308.fa,2439_0,0.050000000000000044,single,ANImf,2439
Rubio_Protillo_k141_5217102.fa,2440_0,0.050000000000000044,single,ANImf,2440
Rubio_Protillo_k141_5233138.fa,2441_0,0.050000000000000044,single,ANImf,2441
Rubio_Protillo_k141_5243001.fa,2442_0,0.050000000000000044,single,ANImf,2442
Rubio_Protillo_k141_5265575.fa,2443_0,0.050000000000000044,single,ANImf,2443
Rubio_Protillo_k141_5268850.fa,2444_0,0.050000000000000044,single,ANImf,2444
Rubio_Protillo_k141_5279785.fa,2445_0,0.050000000000000044,single,ANImf,2445
Rubio_Protillo_k141_5313677.fa,2446_0,0.050000000000000044,single,ANImf,2446
Rubio_Protillo_k141_5360535.fa,2447_0,0.050000000000000044,single,ANImf,2447
Rubio_Protillo_k141_5372479.fa,2448_0,0.050000000000000044,single,ANImf,2448
Rubio_Protillo_k141_540336.fa,2449_0,0.050000000000000044,single,ANImf,2449
Rubio_Protillo_k141_541147.fa,2450_0,0.050000000000000044,single,ANImf,2450
Rubio_Protillo_k141_5431128.fa,2451_0,0.050000000000000044,single,ANImf,2451
Rubio_Protillo_k141_5435987.fa,2452_0,0.050000000000000044,single,ANImf,2452
Rubio_Protillo_k141_5445622.fa,2453_0,0.050000000000000044,single,ANImf,2453
Rubio_Protillo_k141_5458164.fa,2454_0,0.050000000000000044,single,ANImf,2454
Rubio_Protillo_k141_5492537.fa,2455_0,0.050000000000000044,single,ANImf,2455
Rubio_Protillo_k141_5495862.fa,2456_0,0.050000000000000044,single,ANImf,2456
Rubio_Protillo_k141_5543406.fa,2457_0,0.050000000000000044,single,ANImf,2457
Rubio_Protillo_k141_5549506.fa,2458_0,0.050000000000000044,single,ANImf,2458
Rubio_Protillo_k141_5579394.fa,2459_0,0.050000000000000044,single,ANImf,2459
Rubio_Protillo_k141_5579819.fa,2460_0,0.050000000000000044,single,ANImf,2460
Rubio_Protillo_k141_5606152.fa,2461_0,0.050000000000000044,single,ANImf,2461
Rubio_Protillo_k141_5610065.fa,2462_0,0.050000000000000044,single,ANImf,2462
Rubio_Protillo_k141_5621213.fa,2463_0,0.050000000000000044,single,ANImf,2463
Rubio_Protillo_k141_5635035.fa,2464_0,0.050000000000000044,single,ANImf,2464
Rubio_Protillo_k141_5642128.fa,2465_0,0.050000000000000044,single,ANImf,2465
Rubio_Protillo_k141_5692736.fa,2466_0,0.050000000000000044,single,ANImf,2466
Rubio_Protillo_k141_5700747.fa,2467_0,0.050000000000000044,single,ANImf,2467
Rubio_Protillo_k141_5717728.fa,2468_0,0.050000000000000044,single,ANImf,2468
Rubio_Protillo_k141_5739403.fa,2469_0,0.050000000000000044,single,ANImf,2469
Rubio_Protillo_k141_5742210.fa,2470_0,0.050000000000000044,single,ANImf,2470
Rubio_Protillo_k141_5750008.fa,2471_0,0.050000000000000044,single,ANImf,2471
Rubio_Protillo_k141_575724.fa,2472_0,0.050000000000000044,single,ANImf,2472
Rubio_Protillo_k141_5771490.fa,2473_0,0.050000000000000044,single,ANImf,2473
Rubio_Protillo_k141_5772911.fa,2474_0,0.050000000000000044,single,ANImf,2474
Rubio_Protillo_k141_5790283.fa,2475_0,0.050000000000000044,single,ANImf,2475
Rubio_Protillo_k141_579168.fa,2476_0,0.050000000000000044,single,ANImf,2476
Rubio_Protillo_k141_5801129.fa,2477_0,0.050000000000000044,single,ANImf,2477
Rubio_Protillo_k141_5815814.fa,2478_0,0.050000000000000044,single,ANImf,2478
Rubio_Protillo_k141_5824193.fa,2479_0,0.050000000000000044,single,ANImf,2479
Rubio_Protillo_k141_5829321.fa,2480_0,0.050000000000000044,single,ANImf,2480
Rubio_Protillo_k141_5843890.fa,2481_0,0.050000000000000044,single,ANImf,2481
Rubio_Protillo_k141_5863559.fa,2482_0,0.050000000000000044,single,ANImf,2482
Rubio_Protillo_k141_587993.fa,2483_0,0.050000000000000044,single,ANImf,2483
Rubio_Protillo_k141_5884151.fa,2484_0,0.050000000000000044,single,ANImf,2484
Rubio_Protillo_k141_5942897.fa,2485_0,0.050000000000000044,single,ANImf,2485
Rubio_Protillo_k141_5946639.fa,2486_0,0.050000000000000044,single,ANImf,2486
Rubio_Protillo_k141_5965214.fa,2487_0,0.050000000000000044,single,ANImf,2487
Rubio_Protillo_k141_6006777.fa,2488_0,0.050000000000000044,single,ANImf,2488
Rubio_Protillo_k141_6015043.fa,2489_0,0.050000000000000044,single,ANImf,2489
Rubio_Protillo_k141_6039495.fa,2490_0,0.050000000000000044,single,ANImf,2490
Rubio_Protillo_k141_60396.fa,2491_0,0.050000000000000044,single,ANImf,2491
Rubio_Protillo_k141_6046969.fa,2492_0,0.050000000000000044,single,ANImf,2492
Rubio_Protillo_k141_6054778.fa,2493_0,0.050000000000000044,single,ANImf,2493
Rubio_Protillo_k141_6062469.fa,2494_0,0.050000000000000044,single,ANImf,2494
Rubio_Protillo_k141_6067921.fa,2495_0,0.050000000000000044,single,ANImf,2495
Rubio_Protillo_k141_6073660.fa,2496_0,0.050000000000000044,single,ANImf,2496
Rubio_Protillo_k141_6079497.fa,2497_0,0.050000000000000044,single,ANImf,2497
Rubio_Protillo_k141_6081571.fa,2498_0,0.050000000000000044,single,ANImf,2498
Rubio_Protillo_k141_610200.fa,2499_0,0.050000000000000044,single,ANImf,2499
Rubio_Protillo_k141_6125688.fa,2500_0,0.050000000000000044,single,ANImf,2500
Rubio_Protillo_k141_6134988.fa,2501_0,0.050000000000000044,single,ANImf,2501
Rubio_Protillo_k141_6147510.fa,2502_0,0.050000000000000044,single,ANImf,2502
Rubio_Protillo_k141_6151489.fa,2503_0,0.050000000000000044,single,ANImf,2503
Rubio_Protillo_k141_6231958.fa,2504_0,0.050000000000000044,single,ANImf,2504
Rubio_Protillo_k141_6236888.fa,2505_0,0.050000000000000044,single,ANImf,2505
Rubio_Protillo_k141_6262454.fa,2506_0,0.050000000000000044,single,ANImf,2506
Rubio_Protillo_k141_627710.fa,2507_0,0.050000000000000044,single,ANImf,2507
Rubio_Protillo_k141_6299510.fa,2508_0,0.050000000000000044,single,ANImf,2508
Rubio_Protillo_k141_6303137.fa,2509_0,0.050000000000000044,single,ANImf,2509
Rubio_Protillo_k141_6309972.fa,2510_0,0.050000000000000044,single,ANImf,2510
Rubio_Protillo_k141_6318598.fa,2511_0,0.050000000000000044,single,ANImf,2511
Rubio_Protillo_k141_6321058.fa,2512_0,0.050000000000000044,single,ANImf,2512
Rubio_Protillo_k141_6322022.fa,2513_0,0.050000000000000044,single,ANImf,2513
Rubio_Protillo_k141_6343423.fa,2514_0,0.050000000000000044,single,ANImf,2514
Rubio_Protillo_k141_634488.fa,2515_0,0.050000000000000044,single,ANImf,2515
Rubio_Protillo_k141_6351474.fa,2516_0,0.050000000000000044,single,ANImf,2516
Rubio_Protillo_k141_6353988.fa,2517_0,0.050000000000000044,single,ANImf,2517
Rubio_Protillo_k141_6357045.fa,2518_0,0.050000000000000044,single,ANImf,2518
Rubio_Protillo_k141_6361196.fa,2519_0,0.050000000000000044,single,ANImf,2519
Rubio_Protillo_k141_6385376.fa,2520_0,0.050000000000000044,single,ANImf,2520
Rubio_Protillo_k141_6400641.fa,2521_0,0.050000000000000044,single,ANImf,2521
Rubio_Protillo_k141_6407841.fa,2522_0,0.050000000000000044,single,ANImf,2522
Rubio_Protillo_k141_6418459.fa,2523_0,0.050000000000000044,single,ANImf,2523
Rubio_Protillo_k141_642693.fa,2524_0,0.050000000000000044,single,ANImf,2524
Rubio_Protillo_k141_6445337.fa,2525_0,0.050000000000000044,single,ANImf,2525
Rubio_Protillo_k141_6448392.fa,2526_0,0.050000000000000044,single,ANImf,2526
Rubio_Protillo_k141_6473999.fa,2527_0,0.050000000000000044,single,ANImf,2527
Rubio_Protillo_k141_6479177.fa,2528_0,0.050000000000000044,single,ANImf,2528
Rubio_Protillo_k141_648172.fa,2529_0,0.050000000000000044,single,ANImf,2529
Rubio_Protillo_k141_6486277.fa,2530_0,0.050000000000000044,single,ANImf,2530
Rubio_Protillo_k141_6491085.fa,2531_0,0.050000000000000044,single,ANImf,2531
Rubio_Protillo_k141_6495461.fa,2532_0,0.050000000000000044,single,ANImf,2532
Rubio_Protillo_k141_6498062.fa,2533_0,0.050000000000000044,single,ANImf,2533
Rubio_Protillo_k141_6498234.fa,2534_0,0.050000000000000044,single,ANImf,2534
Rubio_Protillo_k141_650393.fa,2535_0,0.050000000000000044,single,ANImf,2535
Rubio_Protillo_k141_6512246.fa,2536_0,0.050000000000000044,single,ANImf,2536
Rubio_Protillo_k141_6516700.fa,2537_0,0.050000000000000044,single,ANImf,2537
Rubio_Protillo_k141_6517000.fa,2538_0,0.050000000000000044,single,ANImf,2538
Rubio_Protillo_k141_6521575.fa,2539_0,0.050000000000000044,single,ANImf,2539
Rubio_Protillo_k141_6560918.fa,2540_0,0.050000000000000044,single,ANImf,2540
Rubio_Protillo_k141_6575161.fa,2541_0,0.050000000000000044,single,ANImf,2541
Rubio_Protillo_k141_6575905.fa,2542_0,0.050000000000000044,single,ANImf,2542
Rubio_Protillo_k141_6586725.fa,2543_0,0.050000000000000044,single,ANImf,2543
Rubio_Protillo_k141_6596311.fa,2544_0,0.050000000000000044,single,ANImf,2544
Rubio_Protillo_k141_6598760.fa,2545_0,0.050000000000000044,single,ANImf,2545
Rubio_Protillo_k141_662134.fa,2546_0,0.050000000000000044,single,ANImf,2546
Rubio_Protillo_k141_6637256.fa,2547_0,0.050000000000000044,single,ANImf,2547
Rubio_Protillo_k141_6663335.fa,2548_0,0.050000000000000044,single,ANImf,2548
Rubio_Protillo_k141_6670581.fa,2549_0,0.050000000000000044,single,ANImf,2549
Rubio_Protillo_k141_668550.fa,2550_0,0.050000000000000044,single,ANImf,2550
Rubio_Protillo_k141_6693039.fa,2551_0,0.050000000000000044,single,ANImf,2551
Rubio_Protillo_k141_6693561.fa,2552_0,0.050000000000000044,single,ANImf,2552
Rubio_Protillo_k141_670467.fa,2553_0,0.050000000000000044,single,ANImf,2553
Rubio_Protillo_k141_6717094.fa,2554_0,0.050000000000000044,single,ANImf,2554
Rubio_Protillo_k141_672595.fa,2555_0,0.050000000000000044,single,ANImf,2555
Rubio_Protillo_k141_6729141.fa,2556_0,0.050000000000000044,single,ANImf,2556
Rubio_Protillo_k141_6742832.fa,2557_0,0.050000000000000044,single,ANImf,2557
Rubio_Protillo_k141_6763341.fa,2558_0,0.050000000000000044,single,ANImf,2558
