genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
Ettinger_c_000003515406.fa,3.126458387712152,NA,NA,NA,NA,NA,1796_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003521611.fa,3.2277096060831814,NA,NA,NA,NA,NA,1797_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003526717.fa,3.127694865886585,NA,NA,NA,NA,NA,1798_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003559315.fa,3.0741160728267705,NA,NA,NA,NA,NA,1799_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003572207.fa,3.2146204890797114,NA,NA,NA,NA,NA,1800_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003582704.fa,3.0539772418455366,NA,NA,NA,NA,NA,1801_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003582757.fa,3.509437724411727,NA,NA,NA,NA,NA,1802_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003594140.fa,3.142860943338817,NA,NA,NA,NA,NA,1803_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003598371.fa,3.2875437381428743,NA,NA,NA,NA,NA,1804_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003602682.fa,3.1065618518594595,NA,NA,NA,NA,NA,1805_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003621824.fa,3.3353322276438844,NA,NA,NA,NA,NA,1806_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003641290.fa,3.6982331199001015,NA,NA,NA,NA,NA,1807_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003654909.fa,3.190193678578632,NA,NA,NA,NA,NA,1808_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003680351.fa,3.159511052229932,NA,NA,NA,NA,NA,1809_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003681596.fa,3.1130705256429603,NA,NA,NA,NA,NA,1810_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003718476.fa,3.063721778051063,NA,NA,NA,NA,NA,1811_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003727387.fa,3.1505428500124646,NA,NA,NA,NA,NA,1812_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003742639.fa,3.5835305753695796,NA,NA,NA,NA,NA,1813_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003748832.fa,3.131779226767533,NA,NA,NA,NA,NA,1814_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003753542.fa,3.163475398536737,NA,NA,NA,NA,NA,1815_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003771551.fa,3.0632586652835165,NA,NA,NA,NA,NA,1816_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003788455.fa,3.0588555639962127,NA,NA,NA,NA,NA,1817_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003790198.fa,3.308924482876879,NA,NA,NA,NA,NA,1818_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003799736.fa,3.3021488548185074,NA,NA,NA,NA,NA,1819_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003805265.fa,3.180140705819276,NA,NA,NA,NA,NA,1820_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003806953.fa,3.126312687976857,NA,NA,NA,NA,NA,1821_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003810164.fa,3.1406812044573904,NA,NA,NA,NA,NA,1822_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003810799.fa,3.634229424668217,NA,NA,NA,NA,NA,1823_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003843046.fa,3.0588981147709395,NA,NA,NA,NA,NA,1824_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003845066.fa,3.487734712367571,NA,NA,NA,NA,NA,1825_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003855722.fa,3.2355138242185384,NA,NA,NA,NA,NA,1826_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003871950.fa,3.256475061816686,NA,NA,NA,NA,NA,1827_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003922787.fa,3.3165844470668637,NA,NA,NA,NA,NA,1828_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003943708.fa,3.0507376737740333,NA,NA,NA,NA,NA,1829_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003968409.fa,3.189753185695353,NA,NA,NA,NA,NA,1830_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003978290.fa,3.1006117305295406,NA,NA,NA,NA,NA,1831_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003979442.fa,3.182003392986632,NA,NA,NA,NA,NA,1832_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003983172.fa,3.140822163394656,NA,NA,NA,NA,NA,1833_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003987489.fa,3.1109998532182885,NA,NA,NA,NA,NA,1834_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003989015.fa,3.0987912738484082,NA,NA,NA,NA,NA,1835_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003989743.fa,3.0580463061583503,NA,NA,NA,NA,NA,1836_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000003998088.fa,3.0541923562597137,NA,NA,NA,NA,NA,1837_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004012403.fa,3.3369277849592547,NA,NA,NA,NA,NA,1838_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004056804.fa,3.1453088613853812,NA,NA,NA,NA,NA,1839_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004073283.fa,3.302707433007281,NA,NA,NA,NA,NA,1840_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004075669.fa,3.1813940818173725,NA,NA,NA,NA,NA,1841_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004121034.fa,3.131671287290924,NA,NA,NA,NA,NA,1842_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004125172.fa,3.15222783012313,NA,NA,NA,NA,NA,1843_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004129399.fa,3.05702192557868,NA,NA,NA,NA,NA,1844_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004136086.fa,3.1084639856022513,NA,NA,NA,NA,NA,1845_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004140436.fa,3.1365733656205737,NA,NA,NA,NA,NA,1846_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004159598.fa,3.134897858461355,NA,NA,NA,NA,NA,1847_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004164550.fa,3.1349692884749865,NA,NA,NA,NA,NA,1848_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004175135.fa,3.0613589537066113,NA,NA,NA,NA,NA,1849_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004181071.fa,3.1182600937747,NA,NA,NA,NA,NA,1850_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004182565.fa,3.4248033165160825,NA,NA,NA,NA,NA,1851_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004210363.fa,3.053546693102132,NA,NA,NA,NA,NA,1852_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004260014.fa,3.3189522023944984,NA,NA,NA,NA,NA,1853_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004261886.fa,3.1286742733604664,NA,NA,NA,NA,NA,1854_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004275880.fa,3.1015769584725392,NA,NA,NA,NA,NA,1855_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004278318.fa,3.0984806474735023,NA,NA,NA,NA,NA,1856_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004284874.fa,3.473163923850348,NA,NA,NA,NA,NA,1857_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004327745.fa,3.0975085055940124,NA,NA,NA,NA,NA,1858_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004331955.fa,3.1268951938660505,NA,NA,NA,NA,NA,1859_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004339325.fa,3.057064656378332,NA,NA,NA,NA,NA,1860_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004340866.fa,3.0917873189717517,NA,NA,NA,NA,NA,1861_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004343447.fa,3.1900993248507943,NA,NA,NA,NA,NA,1862_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004344310.fa,3.1324981385057797,NA,NA,NA,NA,NA,1863_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004344373.fa,3.2846691081889063,NA,NA,NA,NA,NA,1864_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004346055.fa,3.1175172019036754,NA,NA,NA,NA,NA,1865_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004346159.fa,3.1448203803547994,NA,NA,NA,NA,NA,1866_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004348970.fa,3.050477461374455,NA,NA,NA,NA,NA,1867_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004428213.fa,3.0655274043137872,NA,NA,NA,NA,NA,1868_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004435708.fa,3.3511168458756297,NA,NA,NA,NA,NA,1869_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004436205.fa,3.1410687315000123,NA,NA,NA,NA,NA,1870_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004456323.fa,3.0607238653917728,NA,NA,NA,NA,NA,1871_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004456455.fa,3.182099521916504,NA,NA,NA,NA,NA,1872_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004477168.fa,3.2567719230555827,NA,NA,NA,NA,NA,1873_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004493845.fa,3.1658101414097857,NA,NA,NA,NA,NA,1874_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004498005.fa,3.4623093160598337,NA,NA,NA,NA,NA,1875_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004568490.fa,3.1579219001862797,NA,NA,NA,NA,NA,1876_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004584736.fa,3.0865091285327297,NA,NA,NA,NA,NA,1877_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004588370.fa,3.05238207493276,NA,NA,NA,NA,NA,1878_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004590999.fa,3.2050018362312525,NA,NA,NA,NA,NA,1879_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004599558.fa,3.1152435011864634,NA,NA,NA,NA,NA,1880_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004601141.fa,3.855609588078704,NA,NA,NA,NA,NA,1881_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004607263.fa,3.1848462089247698,NA,NA,NA,NA,NA,1882_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004614859.fa,3.07234587626988,NA,NA,NA,NA,NA,1883_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004630042.fa,3.1490933597731,NA,NA,NA,NA,NA,1884_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004644822.fa,3.090523226445596,NA,NA,NA,NA,NA,1885_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004656541.fa,3.0951273065680267,NA,NA,NA,NA,NA,1886_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004666973.fa,3.1472225925199013,NA,NA,NA,NA,NA,1887_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004677195.fa,3.2507957976083666,NA,NA,NA,NA,NA,1888_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004691745.fa,3.191731894767141,NA,NA,NA,NA,NA,1889_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004695790.fa,3.2383377790407524,NA,NA,NA,NA,NA,1890_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004710560.fa,3.1541455505540084,NA,NA,NA,NA,NA,1891_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004720099.fa,3.06815937354091,NA,NA,NA,NA,NA,1892_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004751302.fa,3.2412553422462653,NA,NA,NA,NA,NA,1893_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004765275.fa,3.0886201619497022,NA,NA,NA,NA,NA,1894_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004768044.fa,3.2336114492184316,NA,NA,NA,NA,NA,1895_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004772769.fa,3.096221937221636,NA,NA,NA,NA,NA,1896_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004787691.fa,3.2135191625698782,NA,NA,NA,NA,NA,1897_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004807238.fa,3.148539897992862,NA,NA,NA,NA,NA,1898_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004807280.fa,3.751490271337055,NA,NA,NA,NA,NA,1899_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004810536.fa,3.6116617867811462,NA,NA,NA,NA,NA,1900_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004820499.fa,3.696923000478495,NA,NA,NA,NA,NA,1901_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004825041.fa,3.097002130518505,NA,NA,NA,NA,NA,1902_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004834914.fa,3.1158410343197183,NA,NA,NA,NA,NA,1903_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004847415.fa,3.1056076517087114,NA,NA,NA,NA,NA,1904_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004851872.fa,3.2851495364732437,NA,NA,NA,NA,NA,1905_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004861024.fa,3.835593179673825,NA,NA,NA,NA,NA,1906_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004869018.fa,3.2423165047027367,NA,NA,NA,NA,NA,1907_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004872372.fa,3.1101688119451474,NA,NA,NA,NA,NA,1908_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004885192.fa,3.1286380383696724,NA,NA,NA,NA,NA,1909_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004912721.fa,3.0729642065179927,NA,NA,NA,NA,NA,1910_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004917783.fa,3.1133708935857034,NA,NA,NA,NA,NA,1911_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004942904.fa,3.4157312714016785,NA,NA,NA,NA,NA,1912_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004947985.fa,3.1204073217401187,NA,NA,NA,NA,NA,1913_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004951875.fa,3.28459320248533,NA,NA,NA,NA,NA,1914_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004952740.fa,3.2175536211968243,NA,NA,NA,NA,NA,1915_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004971009.fa,3.0806806639999014,NA,NA,NA,NA,NA,1916_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004972152.fa,3.2561239639918518,NA,NA,NA,NA,NA,1917_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004973142.fa,3.2263806922432705,NA,NA,NA,NA,NA,1918_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000004985591.fa,3.2057003275593168,NA,NA,NA,NA,NA,1919_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005003211.fa,3.0615704435972777,NA,NA,NA,NA,NA,1920_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005012552.fa,3.1225072355288033,NA,NA,NA,NA,NA,1921_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005012980.fa,3.1010753076757487,NA,NA,NA,NA,NA,1922_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005031428.fa,3.2708661333121234,NA,NA,NA,NA,NA,1923_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005043595.fa,3.1135960332910586,NA,NA,NA,NA,NA,1924_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005077799.fa,3.1588355279346048,NA,NA,NA,NA,NA,1925_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005085824.fa,3.294895333691861,NA,NA,NA,NA,NA,1926_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005116146.fa,3.369397574051826,NA,NA,NA,NA,NA,1927_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005118000.fa,3.1731980750319986,NA,NA,NA,NA,NA,1928_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005135678.fa,3.3715984304653435,NA,NA,NA,NA,NA,1929_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005143602.fa,3.3432520331478246,NA,NA,NA,NA,NA,1930_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005163485.fa,3.073252459633712,NA,NA,NA,NA,NA,1931_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005231889.fa,3.0725108504340297,NA,NA,NA,NA,NA,1932_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005240837.fa,3.1792386101319265,NA,NA,NA,NA,NA,1933_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005241587.fa,3.0775534540502205,NA,NA,NA,NA,NA,1934_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005245398.fa,3.1248529958812474,NA,NA,NA,NA,NA,1935_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005254922.fa,3.1529137027892205,NA,NA,NA,NA,NA,1936_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005284336.fa,3.886317784837257,NA,NA,NA,NA,NA,1937_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005288020.fa,3.089057018033444,NA,NA,NA,NA,NA,1938_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005290412.fa,3.7024880857810114,NA,NA,NA,NA,NA,1939_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005297748.fa,4.159409790546365,NA,NA,NA,NA,NA,1940_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005304603.fa,3.5832889580066825,NA,NA,NA,NA,NA,1941_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005306750.fa,3.501847815565648,NA,NA,NA,NA,NA,1942_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005308450.fa,3.680478726202636,NA,NA,NA,NA,NA,1943_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005308971.fa,3.30244037654914,NA,NA,NA,NA,NA,1944_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005309236.fa,3.160185527411161,NA,NA,NA,NA,NA,1945_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005322149.fa,3.5945145176704387,NA,NA,NA,NA,NA,1946_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005324100.fa,3.1830276728998768,NA,NA,NA,NA,NA,1947_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005326451.fa,3.111263942300249,NA,NA,NA,NA,NA,1948_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005421137.fa,3.1438767553900444,NA,NA,NA,NA,NA,1949_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005427644.fa,3.1504394752791076,NA,NA,NA,NA,NA,1950_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005469033.fa,3.2481069988734013,NA,NA,NA,NA,NA,1951_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005482695.fa,3.0990628897941246,NA,NA,NA,NA,NA,1952_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005491225.fa,3.1277674903820563,NA,NA,NA,NA,NA,1953_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005493237.fa,3.3925608434508314,NA,NA,NA,NA,NA,1954_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005499322.fa,3.0927329796217213,NA,NA,NA,NA,NA,1955_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005502631.fa,3.071767972682406,NA,NA,NA,NA,NA,1956_0,NA,NA,1,NA,NA,NA,NA
Ettinger_c_000005503424.fa,3.1537695231936733,NA,NA,NA,NA,NA,1957_0,NA,NA,1,NA,NA,NA,NA
Fraser2023_k141_349698.fa,3.330805928393666,NA,NA,NA,NA,NA,1958_0,NA,NA,1,NA,NA,NA,NA
Fraser2023_k141_787347.fa,3.166840102412664,NA,NA,NA,NA,NA,1959_0,NA,NA,1,NA,NA,NA,NA
Fraser_k141_1474757.fa,3.2461208925983804,NA,NA,NA,NA,NA,1960_0,NA,NA,1,NA,NA,NA,NA
Fraser_k141_3363438.fa,3.1080842247509244,NA,NA,NA,NA,NA,1961_0,NA,NA,1,NA,NA,NA,NA
Fraser_k141_3420718.fa,3.257742052606945,NA,NA,NA,NA,NA,1962_0,NA,NA,1,NA,NA,NA,NA
Fraser_k141_3720017.fa,3.2544727036489633,NA,NA,NA,NA,NA,1963_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1007961.fa,3.1194460838803124,NA,NA,NA,NA,NA,1964_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1254846.fa,3.3901068603548903,NA,NA,NA,NA,NA,1965_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1333450.fa,3.315006605660587,NA,NA,NA,NA,NA,1966_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1369653.fa,3.1117162931598967,NA,NA,NA,NA,NA,1967_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1373072.fa,3.918391663050862,NA,NA,NA,NA,NA,1968_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1389565.fa,3.4435225583235383,NA,NA,NA,NA,NA,1969_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1428695.fa,3.097430640155542,NA,NA,NA,NA,NA,1970_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1437209.fa,3.4926992126301895,NA,NA,NA,NA,NA,1971_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1508536.fa,3.775780997767998,NA,NA,NA,NA,NA,1972_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1510793.fa,3.249343718689393,NA,NA,NA,NA,NA,1973_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1550799.fa,3.0648983869462048,NA,NA,NA,NA,NA,1974_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1629337.fa,3.053331258561326,NA,NA,NA,NA,NA,1975_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1632716.fa,3.3435172376638693,NA,NA,NA,NA,NA,1976_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1673186.fa,3.1097148455464216,NA,NA,NA,NA,NA,1977_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1678810.fa,3.1258023536268262,NA,NA,NA,NA,NA,1978_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1767438.fa,3.2019823954574735,NA,NA,NA,NA,NA,1979_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1786313.fa,3.1651776655262487,NA,NA,NA,NA,NA,1980_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1826629.fa,3.197490820793313,NA,NA,NA,NA,NA,1981_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1889026.fa,3.3079903871193306,NA,NA,NA,NA,NA,1982_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1904334.fa,3.185736743509474,NA,NA,NA,NA,NA,1983_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_1976452.fa,3.07428037604708,NA,NA,NA,NA,NA,1984_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_197888.fa,3.0701125695654667,NA,NA,NA,NA,NA,1985_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2096649.fa,3.3768681598936814,NA,NA,NA,NA,NA,1986_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2104037.fa,3.268404199249722,NA,NA,NA,NA,NA,1987_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_215287.fa,3.1023090996473237,NA,NA,NA,NA,NA,1988_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2159471.fa,3.1599495802305877,NA,NA,NA,NA,NA,1989_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2159960.fa,3.058472419302721,NA,NA,NA,NA,NA,1990_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2160398.fa,3.0895330876693894,NA,NA,NA,NA,NA,1991_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2200370.fa,3.159240968588203,NA,NA,NA,NA,NA,1992_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2216988.fa,3.2623474379880117,NA,NA,NA,NA,NA,1993_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2311659.fa,3.054794110388712,NA,NA,NA,NA,NA,1994_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2344694.fa,3.0869082229202185,NA,NA,NA,NA,NA,1995_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2355260.fa,3.600130472846903,NA,NA,NA,NA,NA,1996_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2360039.fa,3.4013130593987326,NA,NA,NA,NA,NA,1997_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2433219.fa,3.6179199281350334,NA,NA,NA,NA,NA,1998_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2434345.fa,3.3114056270741385,NA,NA,NA,NA,NA,1999_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2514987.fa,3.080802048772268,NA,NA,NA,NA,NA,2000_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2556813.fa,3.1413151596972235,NA,NA,NA,NA,NA,2001_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2661021.fa,3.1851008337657203,NA,NA,NA,NA,NA,2002_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_267379.fa,3.186339996533044,NA,NA,NA,NA,NA,2003_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2767503.fa,3.20839265038712,NA,NA,NA,NA,NA,2004_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2814027.fa,3.19091637693907,NA,NA,NA,NA,NA,2005_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2862147.fa,3.1163632022584937,NA,NA,NA,NA,NA,2006_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2878392.fa,3.2929139468189246,NA,NA,NA,NA,NA,2007_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_2879606.fa,3.0769416279590294,NA,NA,NA,NA,NA,2008_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_297062.fa,3.2465906541173064,NA,NA,NA,NA,NA,2009_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3013137.fa,3.6258457183534447,NA,NA,NA,NA,NA,2010_0,NA,NA,1,NA,NA,NA,NA
Miranda_k141_3023436.fa,3.203845340080965,NA,NA,NA,NA,NA,2011_0,NA,NA,1,NA,NA,NA,NA
